,,PPPlot1,PPPlot2,PPPlot3,PPPlot4,PPPlot5,PPPlot6,PPPlot7,PPPlot8,PPPlot9,PPPlot10,PPPlot11,PPPlot12,PPPlot13,PPPlot14,PPPlot15,PPPlot16,PPPlot17,PPPlot18,PPPlot19,PPPlot20,PPPlot21,PPPlot22,PPPlot23,PPPlot24,PPPlot25,PPPlot26,PPPlot27,PPPlot28,PPPlot29,PPPlot30,PPPlot31,PPPlot32,PPPlot33,PPPlot34,PPPlot35,PPPlot36,PPPlot37,PPPlot38,PPPlot39,PPPlot40,PPPlot41,PPPlot42,PPPlot43,PPPlot44,PPPlot45,PPPlot46,PPPlot47,PPPlot48,PPPlot49,PPPlot50,PPPlot51,PPPlot52,PPPlot53,PPPlot54,PPPlot55,PPPlot56,PPPlot57,PPPlot58,PPPlot59,PPPlot60,PPPlot61,PPPlot62,PPPlot63,PPPlot64,PPPlot65,PPPlot66,PPPlot67,PPPlot68,PPPlot69,PPPlot70,PPPlot71,PPPlot72,PPPlot73,PPPlot74,PPPlot75,PPPlot76,PPPlot77,PPPlot78,PPPlot79,PPPlot80,PPPlot81,PPPlot82,PPPlot83,PPPlot84,PPPlot85,PPPlot86,PPPlot87,PPPlot88,PPPlot89,PPPlot90,PPPlot91,PPPlot92,PPPlot93,PPPlot94,PPPlot95,PPPlot96,PPPlot97,PPPlot98,PPPlot99,PPPlot100
2__PSTAT001,Persistent,0.010703363914373088,0.018528512322360136,0.022126281705342688,0.026623493434070875,0.03211009174311927,0.035977693829825505,0.04083468249685195,0.04560172692930383,0.05090843676920309,0.05576542543622954,0.06017269293038316,0.06341068537506746,0.0672782874617737,0.0715056664867782,0.07510343586976075,0.08005036877136175,0.08481741320381364,0.08895484799424357,0.09426155783414283,0.0985788810937219,0.1045152005756431,0.11225040474905558,0.11845655693470049,0.12340348983630149,0.12889008814534988,0.13635545961503867,0.14175211368951252,0.14912754092462674,0.15803202014750856,0.16540744738262278,0.17242309767943875,0.18114768843317144,0.18978233495232955,0.1994063680518079,0.20921028962043534,0.21613599568267675,0.2256700845475805,0.2405108832523835,0.25157402410505486,0.26281705342687534,0.27648857708220903,0.29510703363914376,0.3093182227019248,0.3239791329375787,0.34376686454398275,0.37245907537326856,0.39305630509084366,0.41671163878395395,0.43811836661270015,0.4674401870840079,0.5431732325957906,0.5724950530670984,0.593002338550099,0.6159381183666127,0.6347364633926965,0.6610001798884692,0.681237632667746,0.6940996582119087,0.7102896204353301,0.7274689692390718,0.7394315524374887,0.7521136895125022,0.7633567188343228,0.7759489116747617,0.7860226659471128,0.7936679258859507,0.8027522935779816,0.8126461593811837,0.8234394675301313,0.8303651735923727,0.8376506565929124,0.844756251124303,0.851142291779097,0.8578881093721893,0.8640942615578342,0.870930023385501,0.8776758409785933,0.8833423277567908,0.8872998740780716,0.8938658032020147,0.8981831264615938,0.903309947832344,0.9086166576722432,0.9136535348084188,0.9186904119445943,0.9243568987227919,0.9287641662169455,0.9335312106493974,0.9375787012052528,0.9409965821190862,0.9460334592552617,0.9503507825148408,0.9547580500089944,0.958985429033999,0.9633926965281525,0.9672602986148587,0.9716675661090124,0.9768843317143371,0.9812915992084907,0.9887569706781796
2__PSTAT001,AR Logit Default,0.0171999615643317,0.027097146151628712,0.0350725473239166,0.042375324300951284,0.049774190448736426,0.055827808206015184,0.0613048909387912,0.0672624195253195,0.07389257230710099,0.08023445757663111,0.0868646103584126,0.09359085231094455,0.10022100509272605,0.10685115787450754,0.11357739982703949,0.12155280099932737,0.1289516671471125,0.13615835495339676,0.14451811280868646,0.15278178149322572,0.16277505525127317,0.1721917939848179,0.18055155184010763,0.18977611223215143,0.20015374267320074,0.20822523301623908,0.21793023926203517,0.2264821754588258,0.23666762755837417,0.24694916882867302,0.25857595848947823,0.2699144806380321,0.27971557605457864,0.2890362256173729,0.2994138560584222,0.3102719323532238,0.3201691169405208,0.33314115499183244,0.3459210147016431,0.358316517728452,0.3704237532430095,0.38464495051407704,0.39790525607764005,0.4109733832997021,0.42365715383876235,0.4367252810608244,0.4502738541366388,0.46161237628519264,0.47439223599500335,0.4872681848755645,0.503987700586144,0.5156144902469492,0.5289708849812627,0.5415585663495724,0.5556836744498895,0.5703853175747093,0.5853752282117806,0.5987316229460939,0.615162871144422,0.6327471893917556,0.6495627942730854,0.6651292399346593,0.679350437205727,0.6936677236475449,0.7055827808206016,0.7169213029691553,0.7285480926299606,0.738733544729509,0.7514173152685693,0.7617949457096185,0.7734217353704238,0.783799365811473,0.7938887287402709,0.803785913327568,0.8141635437686173,0.8238685500144134,0.8327087537234553,0.8391467281637359,0.8465455943115211,0.8546170846545594,0.8626885749975978,0.8697991736331315,0.8785432881714231,0.8854617084654559,0.894109733832997,0.9017968674930336,0.9087152877870665,0.9160180647641011,0.9232247525703853,0.9300470836936677,0.9363889689631979,0.9419621408667244,0.9481118477947535,0.9552224464302873,0.9610838858460652,0.9671375036033439,0.9725184971653694,0.9780916690688959,0.9842413759969252,0.991159796290958
2__PSTAT001,AR Flx Logit,0.01585471317382531,0.024598827712116845,0.03209378303065245,0.0381474007879312,0.04612280196021908,0.05217641971749784,0.0575574132795234,0.0637071202075526,0.07110598635533776,0.0762948015758624,0.08321322186989526,0.08984337465167676,0.09676179494570962,0.10368021523974248,0.11021427885077352,0.11876621504756414,0.12530027865859517,0.13356394734313443,0.14153934851542233,0.14941866051695973,0.15970020178725858,0.16921302969155377,0.17805323340059576,0.18775823964639185,0.19794369174594023,0.20582300374747767,0.21504756413952147,0.22398385701931392,0.23407321994811184,0.24560392043816662,0.2564619967329682,0.26818487556452386,0.27865859517632363,0.2895166714711252,0.30037474776592676,0.3105601998654752,0.32199481118477946,0.3333333333333333,0.3475545306044009,0.3591813202652061,0.3733064283655232,0.3882963390025944,0.40117228788315556,0.41529739598347265,0.427788988181032,0.4412414720860959,0.4541174209666571,0.46651292399346594,0.48063803209378303,0.49274526760834053,0.5091765158066686,0.5220524646872298,0.5340636110310368,0.5484769866436052,0.5611607571826656,0.5769193811857404,0.5891227058710483,0.6049774190448737,0.6201595080234458,0.6352455078312674,0.6514845776880945,0.6691649851061785,0.6838666282309984,0.6986643605265687,0.711155952724128,0.7217257615066782,0.7339290861919862,0.7446910733160372,0.7567983088305948,0.7687133660036514,0.7803401556644566,0.7901412510810032,0.7985010089362928,0.809262996060344,0.8181992889401365,0.8267512251369271,0.8353992505044682,0.8430863841645047,0.8516383203612953,0.859805899875084,0.8670125876813684,0.8751801671951571,0.8817142308061882,0.8881522052464688,0.8961276064187567,0.9041030075910444,0.9110214278850773,0.9179398481791102,0.925050446814644,0.9318727779379264,0.9374459498414529,0.9444604593062362,0.9509945229172673,0.9572403190160469,0.9620447775535698,0.968002306140098,0.9733832997021236,0.9781877582396464,0.9840491976554242,0.9914480638032094
2__PSTAT001,RLS,0.022484865955606802,0.0306524454693956,0.039108292495435765,0.045834534447967715,0.052560776400499665,0.05938310752378207,0.06620543864706448,0.07264341308734505,0.07812049582012107,0.08427020274815028,0.09147689055443452,0.09897184587297012,0.10608244450850389,0.11146343807052946,0.11809359085231094,0.12453156529259153,0.13116171807437302,0.13904103007591045,0.1484577688094552,0.1563370808109926,0.16392812530027867,0.17180743730181608,0.1821850677428654,0.1914096281349092,0.1989045834534448,0.2072643413087345,0.2162967233592774,0.22561737292207168,0.23513020082636688,0.24224079946190064,0.25338714326895356,0.2622273469779956,0.27241279907754395,0.2837513212260978,0.294321130008648,0.30575574132795236,0.316421639281253,0.32997021235706736,0.3421735370423753,0.35360814836167964,0.3654271163639858,0.37734217353704236,0.38781589314884213,0.3997309503218987,0.41164600749495533,0.42548284808302106,0.4390314211588354,0.45430959930815795,0.46670510233496687,0.4815989238012876,0.4943787835110983,0.507158643220909,0.5213798404919766,0.535985394446046,0.5499183242048621,0.5642356106466802,0.577688094551744,0.5928701835303162,0.6068031132891323,0.6216008455847026,0.637071202075526,0.6526376477371,0.6666666666666666,0.6787739021812241,0.6918420294032862,0.7052945133083501,0.7149995195541462,0.7271067550687037,0.7379648313635053,0.7491111751705583,0.7602575189776112,0.7703468819064091,0.7805323340059576,0.7897568943980013,0.8001345248390507,0.8114730469876045,0.820409339867397,0.8294417219179399,0.8382819256269819,0.8480830210435284,0.8574036706063227,0.8642260017296051,0.8705678869991352,0.8779667531469203,0.8858460651484578,0.8942058230037475,0.9013164216392813,0.9081387527625636,0.9138080138368406,0.921687325838378,0.9288940136446623,0.9345632747189392,0.9409051599884694,0.9478235802825021,0.9534928413567791,0.9600269049678102,0.9665609685788412,0.9730950321898723,0.980205630825406,0.9892380128759489
2__PSTAT001,sRLS,0.010569808782550207,0.018064764101085807,0.024791006053617757,0.03036417795714423,0.0359373498606707,0.042567502642452196,0.04833285288747958,0.05457864898625925,0.05919092918228116,0.06495627942730854,0.07302776977034688,0.07802440664937062,0.08523109445565485,0.09214951474968772,0.09820313250696647,0.10637071202075526,0.11232824060728355,0.1203997309503219,0.12972038051311618,0.13702315749015087,0.14480638032093784,0.15210915729797253,0.15979629095800904,0.16940520803305467,0.1803593734986067,0.1898722014029019,0.19967329681944845,0.2088017680407418,0.21754588257903335,0.22686653214182761,0.23820505429038147,0.24819832804842895,0.25915249351398095,0.2712597290285385,0.2831747862015951,0.29230325742288843,0.3026808878639377,0.3155568367444989,0.3275679830883059,0.34150091284712214,0.35418468338618236,0.3691745940232536,0.3839723263188239,0.39857788027289326,0.41222254251945806,0.42567502642452193,0.4390314211588354,0.4536369751129048,0.46651292399346594,0.48188719131353897,0.4959162102431056,0.5083117132699145,0.5239742481022389,0.5387719803978092,0.5537618910348804,0.5675026424521956,0.5811473046987604,0.5974824637263381,0.6144902469491689,0.6316902085135006,0.6481214567118285,0.6634957240319016,0.6785817238397233,0.6935716344767945,0.7066397616988566,0.7199000672624195,0.7326799269722303,0.7458441433650428,0.7565100413183434,0.7676563851253964,0.7800518881522053,0.7902373402517536,0.8005188815220524,0.8105121552800999,0.8194484481598924,0.8295378110886903,0.838954549822235,0.846737772653022,0.8551936196790622,0.8620159508023446,0.8696069952916307,0.8762371480734121,0.884020370904199,0.8927644854424907,0.900835975785529,0.908427020274815,0.9151532622273469,0.9220716825213798,0.9283174786201595,0.934947631401941,0.9415777841837225,0.9484962044777554,0.9541654655520323,0.9601229941385606,0.9647352743345825,0.9702123570673585,0.9748246372633804,0.9808782550206592,0.985682713558182,0.9926972230229653
2__PSTAT001,RMLE,0.010666922929079376,0.0200845665961945,0.027772438977512973,0.03421103209686719,0.042091101287718626,0.048721891216605806,0.05448779550259466,0.06092638862194887,0.06842206419373438,0.07418796847972324,0.08120315202767633,0.08831443398039593,0.09542571593311551,0.10263309629060158,0.1095521814337882,0.11848933307707092,0.12483182779165866,0.13328848741110896,0.14136075341149337,0.1493369210071113,0.15961945031712474,0.16913319238900634,0.17816644243705554,0.18787238131847012,0.19815491062848356,0.20584278300980205,0.21516432827215068,0.22429367672496636,0.23438400922544686,0.24601191620219104,0.2567749375360369,0.26840284451278107,0.27906976744186046,0.28973669037093985,0.30059581010955216,0.3108783394195656,0.32221795118201035,0.3336536613492216,0.3477801268498943,0.3592158370171055,0.3737266961368441,0.3884297520661157,0.4015952335191236,0.4155295022102633,0.42792619642513935,0.4412838746876802,0.45416106092638864,0.4666538535460311,0.4807803190467038,0.4929848164520469,0.5093215452623486,0.5221026330962906,0.5343071305016337,0.5487218912166058,0.5612146838362483,0.5768787238131847,0.5891793196232943,0.6051316548145301,0.6201230059581011,0.6352104555064386,0.6515471843167403,0.6692292907937728,0.6839323467230444,0.6986354026523159,0.7111281952719585,0.721410724581972,0.733807418796848,0.7446665385354603,0.7566788391312704,0.768595041322314,0.7800307514895253,0.7901210839900058,0.7983855467999231,0.8090524697290025,0.8181818181818182,0.8266384778012685,0.8352873342302518,0.8429752066115702,0.8516240630405535,0.859696329040938,0.8669998078031904,0.8749759753988083,0.8815106669229291,0.8881414568518162,0.8960215260426677,0.9039015952335191,0.9110128771862387,0.9179319623294253,0.9249471458773785,0.9318662310205651,0.9371516432827215,0.9442629252354411,0.9509898135690947,0.9571401114741496,0.9615606380934076,0.9679031328079953,0.9733807418796848,0.9780895637132424,0.9840476648087642,0.9913511435710167
2__PSTAT001,sRMLE,0.010570824524312896,0.01989236978666154,0.027772438977512973,0.03401883528733423,0.042091101287718626,0.048625792811839326,0.05429559869306169,0.06063809340764943,0.06822986738420142,0.0738996732654238,0.08101095521814337,0.08802613876609648,0.09513742071881606,0.10244089948106862,0.10935998462425524,0.11800884105323851,0.12454353257735921,0.13280799538727658,0.14126465500672689,0.14904862579281183,0.15942725350759177,0.16894099557947337,0.1778781472227561,0.18768018450893714,0.19805881222371707,0.20574668460503556,0.21516432827215068,0.22400538151066693,0.23390351720161445,0.24562752258312512,0.2562944455122045,0.26811454929848166,0.2784931770132616,0.2893522967518739,0.3000192196809533,0.31039784739573323,0.32183355756294446,0.3331731693253892,0.3476840284451278,0.35902364020757255,0.37305400730347876,0.38823755525658277,0.4013069383048241,0.4151451085911974,0.42792619642513935,0.44099557947338075,0.45396886411685566,0.46655775514126463,0.48029982702287144,0.492600422832981,0.5089371516432827,0.5219104362867576,0.5339227368825677,0.5483374975975399,0.5613107822410148,0.5766865270036517,0.5889871228137613,0.6048433596002306,0.6200269075533346,0.6355948491255046,0.6517393811262733,0.6688448971747069,0.6840284451278109,0.698443205842783,0.7111281952719585,0.7217951182010378,0.7337113203920815,0.7442821449163944,0.7567749375360369,0.7684989429175476,0.7801268498942917,0.7899288871804728,0.7983855467999231,0.8090524697290025,0.8181818181818182,0.826542379396502,0.8353834326350182,0.8429752066115702,0.8515279646357871,0.859696329040938,0.866903709398424,0.8751681722083413,0.8817028637324621,0.8881414568518162,0.8959254276379012,0.9038054968287527,0.9110128771862387,0.9179319623294253,0.9250432442821449,0.9318662310205651,0.9374399384970209,0.9443590236402075,0.9509898135690947,0.957044013069383,0.9619450317124736,0.9679031328079953,0.9733807418796848,0.9782817605227753,0.9840476648087642,0.9914472419757832
2__PSTAT001,Bayes,0.01777649658883444,0.027289324493129624,0.034688190640914766,0.04131834342269626,0.04919765542423369,0.05525127318151244,0.05967137503603344,0.06735850869606995,0.07350821562409916,0.07975401172287883,0.08609589699240895,0.09368694148169501,0.10012491592197559,0.10665897953300663,0.11357739982703949,0.12126453348707601,0.12808686461035843,0.13731142500240223,0.14461420197943692,0.15355049485922936,0.16277505525127317,0.171999615643317,0.17968674930335352,0.190737003939656,0.19919285096569617,0.2077447871624868,0.21610454501777648,0.2260017296050735,0.23647544921687325,0.24704525799942348,0.25684635341597,0.26828096473527435,0.2782742384933218,0.28980493898337656,0.3001825694244259,0.3106562890362256,0.3212260978187758,0.332852887479581,0.3460171038723936,0.3571634476794465,0.37032766407225903,0.3857019313923321,0.39896223695589506,0.41222254251945806,0.4249063130585183,0.4381666186220813,0.4514269241856443,0.4636302488709522,0.47592966272701065,0.4893821466320746,0.5041798789276448,0.5177284520034592,0.5296435091765158,0.5442490631305852,0.55577976362064,0.5700970500624579,0.5841260689920246,0.5987316229460939,0.6132410877294129,0.6282309983664841,0.6449505140770635,0.6590756221773806,0.6765638512539637,0.690112424329778,0.7029883732103392,0.7146151628711445,0.725473239165946,0.7384452772172576,0.7485346401460555,0.7612184106851158,0.7719803978091669,0.7829345632747189,0.7920630344960123,0.801671951571058,0.8117613144998559,0.8202171615258961,0.8284808302104353,0.8374171230902278,0.8453925242625157,0.853271836264053,0.86105505909484,0.8684539252426251,0.8761410589026617,0.8824829441721918,0.8909387911982319,0.8984337465167676,0.9064091476890554,0.912847122129336,0.9200538099356202,0.9280292111079081,0.9333141154991832,0.9403286249639665,0.947150956087249,0.9531084846737773,0.9587777457480542,0.9656000768713366,0.9712693379456135,0.9763620639953877,0.9828000384356683,0.9907754396079562
2__PSTAT001,Ada Bayes,0.01989236978666154,0.03152027676340573,0.04113011724005382,0.049106284835671726,0.056313665193157794,0.06323275033634441,0.07063232750336344,0.07668652700365174,0.08312512012300596,0.09148568133768979,0.09898135690947531,0.10493945800499711,0.11291562560061504,0.12069959638669998,0.12886796079185087,0.13444166826830675,0.14357101672112244,0.15270036517393812,0.16115702479338842,0.1702863732462041,0.17883913127042092,0.18758408610417068,0.1969056313665193,0.20459350374783777,0.21439554103401884,0.22448587353449934,0.2350566980588122,0.24380165289256198,0.25408418220257545,0.2643667115125889,0.27512973284643477,0.28368249087065156,0.2940611185854315,0.30415145108591196,0.3140495867768595,0.32452431289640593,0.33624831827791657,0.34835671727849316,0.36056121468383623,0.3737266961368441,0.3859311935421872,0.3986161829713627,0.41014799154334036,0.42331347299634825,0.4357101672112243,0.44810686142610034,0.46002306361714396,0.47078608495098984,0.48260618873726696,0.4965404574284067,0.5105708245243129,0.5235441091677878,0.5336344416682683,0.5483374975975399,0.5593888141456852,0.5727464924082261,0.585527580242168,0.5998462425523736,0.6138766096482798,0.6297328464347491,0.645300788006919,0.6606765327695561,0.6743225062463963,0.6871996924851047,0.7005573707476456,0.7105516048433596,0.721410724581972,0.7322698443205843,0.7439938497020949,0.7543724774168749,0.7651354987507207,0.7767634057274649,0.7862771477993465,0.7955025946569287,0.8046319431097444,0.8144339803959254,0.8227945416106093,0.8319238900634249,0.8390351720161445,0.8470113396117624,0.854122621564482,0.8606573130886027,0.8676724966365559,0.8746876801845089,0.8826638477801269,0.8911205073995772,0.8990966749951951,0.9073611378051124,0.9136075341149337,0.919469536805689,0.9274457044013069,0.9339803959254276,0.9409955794733807,0.9481068614261003,0.9541610609263886,0.9605035556409763,0.9675187391889295,0.9736690370939842,0.9802998270228714,0.9883720930232558
2__PSTAT002,Persistent,0.010205028295760275,0.016791910195751,0.021894424343631133,0.02690416550700436,0.03302718248446052,0.0368308748492439,0.0408201131830411,0.044531032563317564,0.04861304388162167,0.05315892012246034,0.05733370442527136,0.06169403469709621,0.06633268392244178,0.07032192225623898,0.07449670655905001,0.0784859448928472,0.08173299935058911,0.08702105946748306,0.09147416272381483,0.0960200389646535,0.10112255311253363,0.10594674830689303,0.11104926245477317,0.11605900361814639,0.12236756656461638,0.129047221449114,0.13563410334910475,0.1434270340476853,0.1504777808702106,0.1578068466462566,0.165785323313851,0.17320716207440393,0.1818350496335467,0.19166898599127935,0.20066796548844976,0.21040912886167548,0.22042861118842194,0.23276741812784119,0.24223026254754615,0.25725948603766585,0.2697838389460989,0.2830503757305873,0.300120604879859,0.3187679747657482,0.3360237498840338,0.3594953149642824,0.3833379719825587,0.4121903701642082,0.44141386028388535,0.47193617218665923,0.5308470173485481,0.5594210965766768,0.5836348455329808,0.6136005195287132,0.639020317283607,0.6615641525187865,0.6805826143427034,0.6955190648483162,0.7100844234159013,0.7228870952778551,0.7368030429538919,0.7483996660172558,0.7616662028017441,0.7736339178031357,0.785879951758048,0.7945078393171908,0.8041562297059096,0.813247982187587,0.8220614157157435,0.8295760274608034,0.8369050932368495,0.8438630670748678,0.8519343167269691,0.8586139716114667,0.8655719454494851,0.8704889136283515,0.8752203358382039,0.8810650338621393,0.886631412932554,0.8924761109564895,0.8978569440578903,0.9023100473142222,0.9068559235550607,0.9113090268113925,0.9147416272381482,0.9206790982465906,0.9252249744874292,0.9300491696817886,0.9342239539845997,0.9383987382874107,0.9424807496057148,0.9460988960014843,0.9500881343352816,0.9534279617775304,0.9557472863902031,0.9604787086000557,0.9642824009648391,0.9693849151127192,0.9743018832915855,0.9819092680211522
