,,PPPlot1,PPPlot2,PPPlot3,PPPlot4,PPPlot5,PPPlot6,PPPlot7,PPPlot8,PPPlot9,PPPlot10,PPPlot11,PPPlot12,PPPlot13,PPPlot14,PPPlot15,PPPlot16,PPPlot17,PPPlot18,PPPlot19,PPPlot20,PPPlot21,PPPlot22,PPPlot23,PPPlot24,PPPlot25,PPPlot26,PPPlot27,PPPlot28,PPPlot29,PPPlot30,PPPlot31,PPPlot32,PPPlot33,PPPlot34,PPPlot35,PPPlot36,PPPlot37,PPPlot38,PPPlot39,PPPlot40,PPPlot41,PPPlot42,PPPlot43,PPPlot44,PPPlot45,PPPlot46,PPPlot47,PPPlot48,PPPlot49,PPPlot50,PPPlot51,PPPlot52,PPPlot53,PPPlot54,PPPlot55,PPPlot56,PPPlot57,PPPlot58,PPPlot59,PPPlot60,PPPlot61,PPPlot62,PPPlot63,PPPlot64,PPPlot65,PPPlot66,PPPlot67,PPPlot68,PPPlot69,PPPlot70,PPPlot71,PPPlot72,PPPlot73,PPPlot74,PPPlot75,PPPlot76,PPPlot77,PPPlot78,PPPlot79,PPPlot80,PPPlot81,PPPlot82,PPPlot83,PPPlot84,PPPlot85,PPPlot86,PPPlot87,PPPlot88,PPPlot89,PPPlot90,PPPlot91,PPPlot92,PPPlot93,PPPlot94,PPPlot95,PPPlot96,PPPlot97,PPPlot98,PPPlot99,PPPlot100
2__PSTAT001,Persistent,0.023442634922953332,0.03556561746877967,0.04425618929379975,0.05250858102680202,0.059446432483750825,0.06631125392536333,0.07324910538231214,0.07945665668589791,0.08551814795881107,0.09106842912437012,0.09603447016723873,0.10180384137880669,0.10910684291243701,0.1134156138172789,0.11816256481413862,0.12415102607171548,0.13021251734462863,0.136566128678887,0.14350398013583582,0.14839699116336813,0.15431242240560872,0.1613963338932301,0.16862630541152412,0.17388446651573797,0.18067625794201417,0.18724895932228144,0.1950631709632659,0.20258526254290513,0.20988826407653546,0.21624187541079384,0.22485941722047761,0.23281968889213467,0.24026875045643759,0.2495435624041481,0.25808807419849555,0.26816621631490545,0.2759073979405536,0.28635069013364495,0.29781640254144454,0.30979332505659823,0.32067479734170745,0.3320674797341707,0.3443365223106697,0.3578470751478858,0.3720148981231286,0.39312057255532024,0.4061929453005185,0.4245234791499306,0.4452640035054407,0.4670999780909954,0.5169064485503542,0.5370627327831738,0.5548820565252318,0.573212590374644,0.5862849631198422,0.605710947199299,0.6190754400058424,0.6321478127510407,0.6448550354195575,0.6563937778426934,0.6712188709559629,0.682100343241072,0.6950266559555978,0.7029869276272548,0.7113853793909297,0.7195647411085956,0.7285474329949609,0.7379683049733441,0.7455634265683195,0.7536697582706492,0.7624333601110056,0.7706857518440079,0.7787190535310012,0.7851456948805959,0.7918644562915358,0.799386547871175,0.8053750091287519,0.8119477105090193,0.8188125319506318,0.8247279631928722,0.8300591543124224,0.8366318556926897,0.842474256919594,0.8484627181771708,0.8529175491126854,0.8579566201708902,0.8635069013364493,0.8692762725480172,0.8746804936829037,0.880303804863799,0.8856349959833492,0.8914773972102534,0.8962243482071132,0.9033812897100708,0.9103921711823559,0.9162345724092602,0.9222960636821734,0.9307675454611846,0.9398232673628861,0.9520192799240488
2__PSTAT001,AR Logit Default,0.021138086849965536,0.03193689208853488,0.04036149192004289,0.04687140997166271,0.05361108983686911,0.06027418243087999,0.06693727502489086,0.07398330397487937,0.08156544382323658,0.08746266370529218,0.09381940721452095,0.10109519797809605,0.10706900513134716,0.11380868499655357,0.12085471394654208,0.12843685379489928,0.13540629547369226,0.14245232442368078,0.14834954430573638,0.15685073140843991,0.16404993490081948,0.1719384238339588,0.1812054836486176,0.19024278164968983,0.199126905108371,0.20793444129585664,0.2168951520257333,0.2250134027724592,0.23389752623114038,0.2437772842153634,0.252584820402849,0.2606264838783794,0.27065941640499347,0.2808455234739986,0.2914911541701769,0.30137091215439993,0.3102550356130811,0.32189630083480125,0.3340736769548901,0.34456613310867734,0.3556712874320288,0.3666232672129892,0.3784177069771004,0.39105460672436243,0.40338515738684233,0.4139542008118251,0.4248295933215899,0.43585816037374586,0.4478057746802481,0.45960021444435933,0.4720839396492303,0.4828061576166041,0.4947537719231064,0.5066247989584131,0.5201041586888259,0.5337366929616297,0.5459140690817186,0.5583977942865895,0.5720303285593934,0.5857394501033928,0.5994485716473922,0.6118557095810676,0.6258711802098491,0.6365168109060274,0.6493068851956805,0.6611779122309872,0.6726660029103163,0.6831584590641036,0.6934211534043042,0.7043731331852646,0.71678027111894,0.7269663781879452,0.7352378034770621,0.7441985142069388,0.7538485103775753,0.7635750938194072,0.7746036608715632,0.7844834188557862,0.7931377805008808,0.8011028567052156,0.8097572183503102,0.8174925327410585,0.8262234816573486,0.834724668760052,0.8430726813203645,0.8508079957111128,0.8580071992034923,0.8659722754078272,0.8736310025273799,0.8812131423757371,0.8897909167496362,0.8968369456996247,0.9054147200735237,0.9116182890403615,0.9198131270582829,0.9269357432794669,0.9339817722294554,0.941027801179444,0.9508309718924715,0.9623956498429961
2__PSTAT001,AR Flx Logit,0.021138086849965536,0.03193689208853488,0.04028490464884736,0.04687140997166271,0.05361108983686911,0.06027418243087999,0.06709044956728191,0.0740598912460749,0.08148885655204105,0.08746266370529218,0.09381940721452095,0.10117178524929157,0.10714559240254269,0.11380868499655357,0.12085471394654208,0.12836026652370375,0.13540629547369226,0.1425289116948763,0.1486558933905185,0.1567741441372444,0.164126522172015,0.17201501110515433,0.18112889637742208,0.1901661943784943,0.199126905108371,0.20793444129585664,0.2168951520257333,0.2250134027724592,0.23389752623114038,0.24385387148655893,0.252584820402849,0.2606264838783794,0.270736003676189,0.2808455234739986,0.29156774144137243,0.30137091215439993,0.31040821015547215,0.32189630083480125,0.3340736769548901,0.34456613310867734,0.3556712874320288,0.3666232672129892,0.3784177069771004,0.39113119399555796,0.40338515738684233,0.4139542008118251,0.4248295933215899,0.43585816037374586,0.4478057746802481,0.45967680171555486,0.4720839396492303,0.4828061576166041,0.4948303591943019,0.5067013862296086,0.5201807459600214,0.5338898675040208,0.5459140690817186,0.5583977942865895,0.5720303285593934,0.5857394501033928,0.5993719843761967,0.6119322968522631,0.6259477674810446,0.6364402236348319,0.649230297924485,0.6611013249597917,0.6726660029103163,0.6831584590641036,0.6934211534043042,0.7043731331852646,0.71678027111894,0.7269663781879452,0.7350846289346711,0.7441985142069388,0.7537719231063797,0.7635750938194072,0.7746802481427587,0.7844068315845907,0.7931377805008808,0.8011028567052156,0.8097572183503102,0.8174925327410585,0.8261468943861531,0.834724668760052,0.842996094049169,0.8508079957111128,0.8580071992034923,0.8659722754078272,0.8735544152561844,0.8812897296469326,0.8896377422072451,0.8967603584284292,0.9054147200735237,0.9116182890403615,0.9198131270582829,0.9269357432794669,0.9339817722294554,0.941027801179444,0.9507543846212759,0.9623190625718006
2__PSTAT001,RLS,0.021444435934747645,0.03277935207168568,0.04174006280156238,0.04939878992111511,0.05652140614229915,0.0642567205330474,0.0732174312629241,0.08271425289116949,0.08991345638354906,0.09550432718082255,0.10316305430037528,0.1099793214367772,0.11694876311557019,0.12407137933675423,0.13119399555793826,0.138852722677491,0.1467412116106303,0.15309795511985907,0.16106303132419392,0.1694110438845064,0.17737612008884124,0.18633683081871794,0.19499119246381252,0.20425825227847133,0.21260626483878378,0.22095427739909626,0.23052768629853718,0.23971815884200046,0.24913839319905032,0.25909473845446884,0.26897449643869187,0.2789308416941104,0.28904036149192003,0.2971586122386459,0.3071149574940645,0.3169947154782875,0.3264915371065329,0.33621812054836486,0.347859385770085,0.35804549283909015,0.3677720762809221,0.37795818334992726,0.38913992494447425,0.3999387301830436,0.41050777360802637,0.4223022133721375,0.43241173316994713,0.44397641112047176,0.45577085088458297,0.46725894156391207,0.4802021903959562,0.4946005973807153,0.5083097189247147,0.522018840468714,0.5322815348089147,0.5447652600137857,0.5570958106762656,0.5685073140843991,0.5797656429501417,0.590564448188711,0.6028184115799954,0.6146894386153021,0.6261775292946312,0.6378187945163514,0.6493068851956805,0.6607949758750096,0.6719767174695566,0.682928697250517,0.6921191697939802,0.7030711495749407,0.7131806693727503,0.7219116182890404,0.7314850271884813,0.7407520870031401,0.75017232136019,0.7584437466493069,0.7664854101248373,0.7753695335835185,0.783870720686222,0.7919123841617524,0.8002603967220648,0.8092211074519415,0.817569120012254,0.8267595925557173,0.8353373669296162,0.8442980776594929,0.8519568047790457,0.8594623573562074,0.8675040208317377,0.8747798115953128,0.8837405223251895,0.8912460749023512,0.8991345638354905,0.906180592785479,0.9132266217354675,0.9220341579229532,0.9295397105001149,0.9385004212299916,0.9476143065022593,0.9592555717239795
2__PSTAT001,sRLS,0.012943248832044115,0.022363483189093973,0.03040514666462434,0.038140461055372596,0.044497204564601364,0.05070077353143908,0.05767021521023206,0.06532894232978478,0.07206862219499119,0.07919123841617523,0.08593091828138164,0.09404916902810753,0.1004059125373363,0.10737535421612927,0.11449797043731332,0.12246304664164816,0.1293559010492456,0.1371678027111894,0.14513287891552423,0.15302136784866355,0.16228842766332235,0.16948763115570192,0.17722294554645018,0.186490005361109,0.1962931760741365,0.20563682315999082,0.21482729570345407,0.22463046641648157,0.23458681167190013,0.24454315692731868,0.25266140767404455,0.26300068928544074,0.27402925633759667,0.28521099793214366,0.2951673431875622,0.3071149574940645,0.3173010645630696,0.32947844068315846,0.3408133568200965,0.3542161292793138,0.36470858543310103,0.375890327027648,0.38852722677491003,0.4018534119629318,0.4133415026422609,0.42544229149115415,0.43976411120471776,0.4514053764264379,0.46350616527533123,0.4765260013785709,0.4888565520410508,0.5018763881442904,0.513441066094815,0.5273033621812054,0.5410124837252048,0.5543386689132266,0.5672053304740752,0.5809910392892701,0.5942406372060963,0.6083326951060734,0.6231140384468101,0.6350616527533124,0.6486175997549207,0.6620969594853335,0.6727425901815118,0.6847667917592096,0.6951060733706058,0.7070536876771081,0.7186183656276327,0.7285747108830513,0.7376120088841235,0.7477215286819331,0.7569120012253964,0.7678639810063568,0.7781266753465574,0.7870107988052386,0.7959715095351153,0.8037834111970591,0.8122845982997626,0.8207091981312706,0.8283679252508234,0.8370222868959178,0.8447576012866661,0.8524929156774144,0.8597687064409895,0.8663552117638048,0.8733246534425978,0.880753618748564,0.8881059967833346,0.8946925021061499,0.903270276480049,0.9094738454468867,0.9169793980240484,0.922876617906104,0.928390901432182,0.9350539940261928,0.9414873248066171,0.9487631155701922,0.9561154936049628,0.9650762043348395
2__PSTAT001,RMLE,0.014092057899977023,0.02504403768093743,0.033851573868423065,0.04089760281841158,0.04802021903959562,0.05529600980317071,0.06241862602435475,0.06969441678792984,0.07727655663628705,0.08363330014551582,0.09037298001072222,0.09803170713027495,0.10477138699548134,0.11197059048786091,0.11924638125143601,0.1271348701845753,0.13456383549054146,0.1419928007965076,0.14857930611932296,0.1567741441372444,0.164126522172015,0.1719384238339588,0.18112889637742208,0.19008960710729877,0.199126905108371,0.20793444129585664,0.2168951520257333,0.2250134027724592,0.23389752623114038,0.24385387148655893,0.252584820402849,0.2606264838783794,0.27065941640499347,0.2808455234739986,0.29156774144137243,0.30137091215439993,0.3103316228842766,0.32189630083480125,0.3340736769548901,0.34456613310867734,0.3555947001608333,0.3666232672129892,0.3783411197059049,0.39105460672436243,0.40338515738684233,0.4139542008118251,0.4248295933215899,0.43585816037374586,0.4478057746802481,0.4597533889867504,0.4720839396492303,0.4828061576166041,0.4948303591943019,0.5067013862296086,0.5201807459600214,0.5338898675040208,0.5459140690817186,0.5583977942865895,0.5720303285593934,0.5857394501033928,0.5993719843761967,0.6119322968522631,0.6259477674810446,0.6363636363636364,0.649230297924485,0.6611013249597917,0.6726660029103163,0.6831584590641036,0.6934211534043042,0.7044497204564601,0.7168568583901356,0.7270429654591407,0.7351612162058666,0.7442751014781344,0.7539250976487708,0.7635750938194072,0.7746802481427587,0.7844834188557862,0.7931377805008808,0.8011794439764112,0.8097572183503102,0.8174925327410585,0.8261468943861531,0.8348012560312476,0.842996094049169,0.8508079957111128,0.8580071992034923,0.8659722754078272,0.8735544152561844,0.8812897296469326,0.8896377422072451,0.8967603584284292,0.9054147200735237,0.9116182890403615,0.9198131270582829,0.9269357432794669,0.9339817722294554,0.941027801179444,0.9507543846212759,0.9623190625718006
2__PSTAT001,sRMLE,0.014092057899977023,0.02504403768093743,0.033851573868423065,0.04089760281841158,0.04802021903959562,0.05529600980317071,0.06249521329555028,0.06969441678792984,0.07727655663628705,0.08363330014551582,0.09037298001072222,0.09803170713027495,0.10477138699548134,0.11197059048786091,0.11924638125143601,0.1271348701845753,0.13456383549054146,0.1419928007965076,0.1486558933905185,0.1567741441372444,0.164126522172015,0.17201501110515433,0.18112889637742208,0.1901661943784943,0.199126905108371,0.20793444129585664,0.2168951520257333,0.2250134027724592,0.23389752623114038,0.24385387148655893,0.252584820402849,0.2606264838783794,0.270736003676189,0.2808455234739986,0.29156774144137243,0.30137091215439993,0.31040821015547215,0.32189630083480125,0.3340736769548901,0.34456613310867734,0.3556712874320288,0.3666232672129892,0.3784177069771004,0.39113119399555796,0.40338515738684233,0.4139542008118251,0.4248295933215899,0.43585816037374586,0.4478057746802481,0.4597533889867504,0.4720839396492303,0.4828061576166041,0.4948303591943019,0.5067013862296086,0.5201807459600214,0.5338898675040208,0.5459140690817186,0.5583977942865895,0.5720303285593934,0.5857394501033928,0.5993719843761967,0.6119322968522631,0.6259477674810446,0.6364402236348319,0.649230297924485,0.6611013249597917,0.6726660029103163,0.6831584590641036,0.6934211534043042,0.7044497204564601,0.7168568583901356,0.7270429654591407,0.7351612162058666,0.7442751014781344,0.7538485103775753,0.7635750938194072,0.7746802481427587,0.7844068315845907,0.7931377805008808,0.8011028567052156,0.8097572183503102,0.8174925327410585,0.8261468943861531,0.8348012560312476,0.842996094049169,0.8508079957111128,0.8580071992034923,0.8659722754078272,0.8735544152561844,0.8812897296469326,0.8896377422072451,0.8967603584284292,0.9054147200735237,0.9116182890403615,0.9198131270582829,0.9269357432794669,0.9339817722294554,0.941027801179444,0.9507543846212759,0.9623190625718006
2__PSTAT001,Bayes,0.020219039595619208,0.03009879757984223,0.037910699241786014,0.044726966378187946,0.051313471701003296,0.057746802481427585,0.06418013326185187,0.07114957494064486,0.07896147660258865,0.08447576012866662,0.08991345638354906,0.0970360726047331,0.1037757524699395,0.11020908325036378,0.11740828674274335,0.12499042659110056,0.13203645554108906,0.1383166117791223,0.1458987516274795,0.15386382783181435,0.16236501493451788,0.16902810752852876,0.17775905644481887,0.18725587807306426,0.1971356360572873,0.20571341043118635,0.21528681933062724,0.22394118097572183,0.2331316535191851,0.24339434785938577,0.2517423604196982,0.26047330933598833,0.2710423527609711,0.2805391743892165,0.29187409052615454,0.30259630849352837,0.3116336064946006,0.3226621735467565,0.33568200964999617,0.34655740215976105,0.35858160373745884,0.3708355671287432,0.38270659416404995,0.3942712721145746,0.4074442827602053,0.41793673891399247,0.42988435322049473,0.4410660948150417,0.45377958183349926,0.4665696561231523,0.47782798498889484,0.48931607566822394,0.5024890863138546,0.5140537642643792,0.5286819330627249,0.5415485946235735,0.55410890709964,0.5672053304740752,0.5807612774756835,0.5945469862908784,0.6075668223941181,0.6222715784636593,0.6349850654821169,0.6463965688902504,0.6584973577391438,0.6712108447576013,0.6819330627249751,0.6934977406754997,0.7049858313548288,0.7159378111357892,0.7259707436624033,0.7355441525618442,0.744658037834112,0.7540782721911619,0.7637282683617983,0.7747568354139542,0.7850961170253504,0.7935207168568584,0.8014092057899977,0.8098338056215058,0.8178754690970361,0.8260703071149575,0.834571494217661,0.8421536340660182,0.8498123611855709,0.8574710883051236,0.8655893390518495,0.8727119552730336,0.8804472696637818,0.8877230604273569,0.8950754384621276,0.9028107528528758,0.9097036072604733,0.9163666998544842,0.9242551887876235,0.9303821704832657,0.9368920885348855,0.9442444665696561,0.9533583518419239,0.9634678716397335
2__PSTAT001,Ada Bayes,0.021750785019529754,0.03209006663092594,0.03967220647928314,0.04748410814122693,0.055449184345561765,0.061805927854790534,0.06892854407597457,0.07497893850042123,0.08286742743356054,0.08884123458681167,0.09581067626560466,0.10270353067320212,0.10867733782645324,0.11671900130198361,0.12338209389599449,0.13058129738837404,0.13678486635521175,0.14375430803400474,0.15125986061116642,0.15945469862908784,0.1663475530366853,0.1756146128513441,0.18357968905567895,0.19330627249751092,0.20234357049858315,0.21199356666921956,0.22149038829746495,0.2302979244849506,0.2404074442827602,0.24913839319905032,0.256797120318603,0.26606418013326183,0.27670981082944013,0.2869725051696408,0.29700543769625487,0.30650225932450026,0.3167649536647009,0.32771693344566133,0.3397411350233591,0.3516887493298614,0.36225779275484415,0.3738224707053688,0.38469786321513366,0.3971815884200046,0.40935896454009346,0.42046411886344487,0.432105384085165,0.4424446656965612,0.45462204181665006,0.4667994179367389,0.4776748104465038,0.4895458374818105,0.5024890863138546,0.5129049551964463,0.5272267749100099,0.5402466110132496,0.552806923489316,0.5666692195757065,0.5783870720686222,0.5915600827142529,0.604656506088688,0.618442214903883,0.6319215746342958,0.6429501416864517,0.6546679941793674,0.6673048939266294,0.677414413724439,0.6883663935053994,0.6977866278624493,0.7091215439993873,0.7197671746955656,0.7310255035613081,0.7394501033928161,0.7483342268514973,0.758750095734089,0.7684000919047255,0.7785861989737306,0.7873937351612162,0.7954353986367466,0.8053151566209696,0.8132802328253045,0.8217048326568125,0.8294401470475607,0.8372520487095044,0.8460595848969901,0.8536417247453473,0.8606877536953358,0.8681167190013019,0.875392509764877,0.8846595695795358,0.8915524239871333,0.9002067856322279,0.9074059891246075,0.9140690817186183,0.9216512215669755,0.928390901432182,0.9347476449414107,0.942482959332159,0.9512139082484491,0.9623956498429961
2__PSTAT002,Persistent,0.02440041710114703,0.035662148070907194,0.04497740702120264,0.05130344108446298,0.058046576294751476,0.06492874522071602,0.07069864442127216,0.07653806047966633,0.0821689259645464,0.08821689259645464,0.09391727493917275,0.09913103927702469,0.10434480361487661,0.1102537365311088,0.1156760514424748,0.12165450121654502,0.12610358011817865,0.13173444560305875,0.13701772679874868,0.1416753562738964,0.14834897462634689,0.15564824469933958,0.16141814389989573,0.16816127911018422,0.17525199860966284,0.18074383037886688,0.1883906847410497,0.19492526937782412,0.20187695516162668,0.20952380952380953,0.2178658324643726,0.22641640597844978,0.23510601320820299,0.2435175530066041,0.2533889468196038,0.2635384080639555,0.2748001390337157,0.28474104970455333,0.2953771289537713,0.30795968022245396,0.3197080291970803,0.33249913103927703,0.3443865137295794,0.35884602015988876,0.375669099756691,0.39360444907890163,0.4095238095238095,0.43003128258602713,0.44907890163364617,0.47368786930830725,0.5172054223149114,0.5427876259993049,0.5644073687869309,0.5841501564129301,0.6024330900243309,0.6192561696211332,0.6347584289190129,0.6497740702120264,0.6642335766423357,0.678484532499131,0.6905109489051094,0.7032325338894682,0.7127563434132778,0.7233229058046576,0.7331247827598193,0.7421619742787626,0.751616266944734,0.7604449078901634,0.7698992005561348,0.7774765380604797,0.7856795272853667,0.7933263816475495,0.8020855057351408,0.8090371915189434,0.8149461244351756,0.8222453945081682,0.8291970802919708,0.8347584289190129,0.8412234966979493,0.8477580813347236,0.8531108793882517,0.8590893291623218,0.8652068126520681,0.8706291275634341,0.8758428919012861,0.8827250608272507,0.8879388251651026,0.894751477233229,0.9009384775808134,0.9064998262078554,0.9128258602711158,0.9179701077511296,0.9233924226624957,0.9291623218630518,0.9354883559263121,0.9413972888425444,0.948488008342023,0.9558567952728537,0.964824469933959,0.9760862009037191
