,,,DM_n,DM_mean,DM_std,DM_statistics
2__PSTAT001,Ada Bayes,Persistent,13056.0,-0.003035355365285447,0.0001328582549423766,-22.845694614019788
2__PSTAT001,Ada Bayes,AR Logit Default,13056.0,-6.576317387824144e-05,1.605175723541322e-05,-4.096788554778742
2__PSTAT001,Ada Bayes,AR Flx Logit,13056.0,-6.591494858640445e-05,1.6062594395571808e-05,-4.103473112656069
2__PSTAT001,Ada Bayes,RLS,13056.0,-0.002137740040951402,0.00016157419895098307,-13.230195075418607
2__PSTAT001,Ada Bayes,sRLS,13056.0,-0.00028153491787636953,2.5870250741200397e-05,-10.882157218535143
2__PSTAT001,Ada Bayes,RMLE,13056.0,-6.604177217382719e-05,1.6062843291664343e-05,-4.111304689526601
2__PSTAT001,Ada Bayes,sRMLE,13056.0,-6.590632072221906e-05,1.6062602060597567e-05,-4.102934035179336
2__PSTAT001,Ada Bayes,Bayes,13056.0,-0.000156973315475049,1.4016841371243609e-05,-11.198479005594532
2__PSTAT001,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
2__PSTAT002,Persistent,Persistent,0.0,1.0,1.0,0.0
2__PSTAT002,Persistent,AR Logit Default,13696.0,0.0029062404378505467,0.00012218681701895774,23.784352589499534
2__PSTAT002,Persistent,AR Flx Logit,13696.0,0.002928153887097572,0.00011953539448121321,24.49523005059116
2__PSTAT002,Persistent,RLS,13696.0,-0.0006757560559686083,0.00028080810364024435,-2.4063813576814406
2__PSTAT002,Persistent,sRLS,13696.0,0.002717501810918957,0.00013308999174857587,20.417783227292134
2__PSTAT002,Persistent,RMLE,13696.0,0.0029288860866370932,0.00011953578420168426,24.501275324153806
2__PSTAT002,Persistent,sRMLE,13696.0,0.002928270605890345,0.00011950270386691218,24.502907522478843
2__PSTAT002,Persistent,Bayes,13696.0,0.0028681146779413716,0.00012328548616375026,23.26315983320131
2__PSTAT002,Persistent,Ada Bayes,13696.0,0.002863814839383009,0.00012494970093485366,22.91890470112515
2__PSTAT002,AR Logit Default,Persistent,13696.0,-0.0029062404378505467,0.00012218681701895774,-23.784352589499534
2__PSTAT002,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
2__PSTAT002,AR Logit Default,AR Flx Logit,13696.0,2.1913449247024782e-05,5.366881559044989e-06,4.082938853196642
2__PSTAT002,AR Logit Default,RLS,13696.0,-0.0035819964938191553,0.00024324703146315956,-14.725218646690037
2__PSTAT002,AR Logit Default,sRLS,13696.0,-0.00018873862693158982,3.462699257413023e-05,-5.450422415951712
2__PSTAT002,AR Logit Default,RMLE,13696.0,2.2645648786545884e-05,5.387675552787592e-06,4.203078270893791
2__PSTAT002,AR Logit Default,sRMLE,13696.0,2.2030168039798192e-05,5.390057979190816e-06,4.087036513265504
2__PSTAT002,AR Logit Default,Bayes,13696.0,-3.8125759909175467e-05,1.2386398684544925e-05,-3.077921920426466
2__PSTAT002,AR Logit Default,Ada Bayes,13696.0,-4.2425598467538196e-05,1.685939973858245e-05,-2.5163440137472595
2__PSTAT002,AR Flx Logit,Persistent,13696.0,-0.002928153887097572,0.00011953539448121321,-24.49523005059116
2__PSTAT002,AR Flx Logit,AR Logit Default,13696.0,-2.1913449247024782e-05,5.366881559044989e-06,-4.082938853196642
2__PSTAT002,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
2__PSTAT002,AR Flx Logit,RLS,13696.0,-0.00360390994306618,0.00024329935968519522,-14.812116141013151
2__PSTAT002,AR Flx Logit,sRLS,13696.0,-0.00021065207617861455,3.529828750618029e-05,-5.967552554046169
2__PSTAT002,AR Flx Logit,RMLE,13696.0,7.321995395210955e-07,1.330299266678962e-07,5.503820282827817
2__PSTAT002,AR Flx Logit,sRMLE,13696.0,1.1671879277340298e-07,1.0898010008764475e-07,1.0709710446927476
2__PSTAT002,AR Flx Logit,Bayes,13696.0,-6.003920915620026e-05,1.2696908226672832e-05,-4.728475325836404
2__PSTAT002,AR Flx Logit,Ada Bayes,13696.0,-6.433904771456297e-05,1.7302206384695204e-05,-3.718410092622228
2__PSTAT002,RLS,Persistent,13696.0,0.0006757560559686083,0.00028080810364024435,2.4063813576814406
2__PSTAT002,RLS,AR Logit Default,13696.0,0.0035819964938191553,0.00024324703146315956,14.725218646690037
2__PSTAT002,RLS,AR Flx Logit,13696.0,0.00360390994306618,0.00024329935968519522,14.812116141013151
2__PSTAT002,RLS,RLS,0.0,1.0,1.0,0.0
2__PSTAT002,RLS,sRLS,13696.0,0.003393257866887566,0.00024299664263850522,13.963707276310355
2__PSTAT002,RLS,RMLE,13696.0,0.0036046421426057015,0.00024327981777079393,14.816315543675111
2__PSTAT002,RLS,sRMLE,13696.0,0.003604026661858954,0.00024331719387803087,14.81151015176278
2__PSTAT002,RLS,Bayes,13696.0,0.00354387073390998,0.00024192864351521215,14.64787841545595
2__PSTAT002,RLS,Ada Bayes,13696.0,0.0035395708953516176,0.00024393444330218103,14.509806921612842
2__PSTAT002,sRLS,Persistent,13696.0,-0.002717501810918957,0.00013308999174857587,-20.417783227292134
2__PSTAT002,sRLS,AR Logit Default,13696.0,0.00018873862693158982,3.462699257413023e-05,5.450422415951712
2__PSTAT002,sRLS,AR Flx Logit,13696.0,0.00021065207617861455,3.529828750618029e-05,5.967552554046169
2__PSTAT002,sRLS,RLS,13696.0,-0.003393257866887566,0.00024299664263850522,-13.963707276310355
2__PSTAT002,sRLS,sRLS,0.0,1.0,1.0,0.0
2__PSTAT002,sRLS,RMLE,13696.0,0.0002113842757181357,3.5319911797902696e-05,5.984628721018823
2__PSTAT002,sRLS,sRMLE,13696.0,0.000210768794971388,3.529716749487574e-05,5.971048535925751
2__PSTAT002,sRLS,Bayes,13696.0,0.00015061286702241434,3.212979198022709e-05,4.687467898622418
2__PSTAT002,sRLS,Ada Bayes,13696.0,0.00014631302846405164,2.9071154933276813e-05,5.032744218496979
2__PSTAT002,RMLE,Persistent,13696.0,-0.0029288860866370932,0.00011953578420168426,-24.501275324153806
2__PSTAT002,RMLE,AR Logit Default,13696.0,-2.2645648786545884e-05,5.387675552787592e-06,-4.203078270893791
2__PSTAT002,RMLE,AR Flx Logit,13696.0,-7.321995395210955e-07,1.330299266678962e-07,-5.503820282827817
2__PSTAT002,RMLE,RLS,13696.0,-0.0036046421426057015,0.00024327981777079393,-14.816315543675111
2__PSTAT002,RMLE,sRLS,13696.0,-0.0002113842757181357,3.5319911797902696e-05,-5.984628721018823
2__PSTAT002,RMLE,RMLE,0.0,1.0,1.0,0.0
2__PSTAT002,RMLE,sRMLE,13696.0,-6.154807467476924e-07,2.3135574434279118e-07,-2.6602247492259252
2__PSTAT002,RMLE,Bayes,13696.0,-6.077140869572134e-05,1.2658186093826631e-05,-4.8007818515550635
2__PSTAT002,RMLE,Ada Bayes,13696.0,-6.507124725408408e-05,1.7323287366392228e-05,-3.756150335549887
2__PSTAT002,sRMLE,Persistent,13696.0,-0.002928270605890345,0.00011950270386691218,-24.502907522478843
2__PSTAT002,sRMLE,AR Logit Default,13696.0,-2.2030168039798192e-05,5.390057979190816e-06,-4.087036513265504
2__PSTAT002,sRMLE,AR Flx Logit,13696.0,-1.1671879277340298e-07,1.0898010008764475e-07,-1.0709710446927476
2__PSTAT002,sRMLE,RLS,13696.0,-0.003604026661858954,0.00024331719387803087,-14.81151015176278
2__PSTAT002,sRMLE,sRLS,13696.0,-0.000210768794971388,3.529716749487574e-05,-5.971048535925751
2__PSTAT002,sRMLE,RMLE,13696.0,6.154807467476924e-07,2.3135574434279118e-07,2.6602247492259252
2__PSTAT002,sRMLE,sRMLE,0.0,1.0,1.0,0.0
2__PSTAT002,sRMLE,Bayes,13696.0,-6.0155927948973666e-05,1.2749238466073729e-05,-4.718221559346072
2__PSTAT002,sRMLE,Ada Bayes,13696.0,-6.44557665073364e-05,1.7295514543778112e-05,-3.726597044221011
2__PSTAT002,Bayes,Persistent,13696.0,-0.0028681146779413716,0.00012328548616375026,-23.26315983320131
2__PSTAT002,Bayes,AR Logit Default,13696.0,3.8125759909175467e-05,1.2386398684544925e-05,3.077921920426466
2__PSTAT002,Bayes,AR Flx Logit,13696.0,6.003920915620026e-05,1.2696908226672832e-05,4.728475325836404
2__PSTAT002,Bayes,RLS,13696.0,-0.00354387073390998,0.00024192864351521215,-14.64787841545595
2__PSTAT002,Bayes,sRLS,13696.0,-0.00015061286702241434,3.212979198022709e-05,-4.687467898622418
2__PSTAT002,Bayes,RMLE,13696.0,6.077140869572134e-05,1.2658186093826631e-05,4.8007818515550635
2__PSTAT002,Bayes,sRMLE,13696.0,6.0155927948973666e-05,1.2749238466073729e-05,4.718221559346072
2__PSTAT002,Bayes,Bayes,0.0,1.0,1.0,0.0
2__PSTAT002,Bayes,Ada Bayes,13696.0,-4.2998385583627345e-06,1.5976215734242916e-05,-0.26913016528913664
2__PSTAT002,Ada Bayes,Persistent,13696.0,-0.002863814839383009,0.00012494970093485366,-22.91890470112515
2__PSTAT002,Ada Bayes,AR Logit Default,13696.0,4.2425598467538196e-05,1.685939973858245e-05,2.5163440137472595
2__PSTAT002,Ada Bayes,AR Flx Logit,13696.0,6.433904771456297e-05,1.7302206384695204e-05,3.718410092622228
2__PSTAT002,Ada Bayes,RLS,13696.0,-0.0035395708953516176,0.00024393444330218103,-14.509806921612842
2__PSTAT002,Ada Bayes,sRLS,13696.0,-0.00014631302846405164,2.9071154933276813e-05,-5.032744218496979
2__PSTAT002,Ada Bayes,RMLE,13696.0,6.507124725408408e-05,1.7323287366392228e-05,3.756150335549887
2__PSTAT002,Ada Bayes,sRMLE,13696.0,6.44557665073364e-05,1.7295514543778112e-05,3.726597044221011
2__PSTAT002,Ada Bayes,Bayes,13696.0,4.2998385583627345e-06,1.5976215734242916e-05,0.26913016528913664
2__PSTAT002,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
E_ABRTW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
E_ABRTW-1,Persistent,AR Logit Default,13728.0,-0.0011207361383201826,7.386962493040923e-05,-15.171260437296592
E_ABRTW-1,Persistent,AR Flx Logit,13728.0,-6.93153382277243e-05,5.530249879169292e-05,-1.253339633815302
E_ABRTW-1,Persistent,RLS,13728.0,-0.000848268313869409,8.300597405639965e-05,-10.218992396585547
E_ABRTW-1,Persistent,sRLS,13728.0,0.00017759985275945722,5.076286129749089e-05,3.4984904234380023
E_ABRTW-1,Persistent,RMLE,13727.0,-6.797750345384288e-05,5.529249304478528e-05,-1.2293717214510038
E_ABRTW-1,Persistent,sRMLE,13727.0,-6.843632654443394e-05,5.529979823650979e-05,-1.2375060292798619
E_ABRTW-1,Persistent,Bayes,13728.0,6.092754658424398e-05,5.228674258492991e-05,1.1652155868607783
E_ABRTW-1,Persistent,Ada Bayes,13727.0,3.2911489697194996e-05,5.3441725384355344e-05,0.6158163991149028
E_ABRTW-1,AR Logit Default,Persistent,13728.0,0.0011207361383201826,7.386962493040923e-05,15.171260437296592
E_ABRTW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
E_ABRTW-1,AR Logit Default,AR Flx Logit,13728.0,0.0010514208000924584,2.2121183223900208e-05,47.528312296788336
E_ABRTW-1,AR Logit Default,RLS,13728.0,0.0002724678244507735,7.300103700294894e-05,3.7322469879451727
E_ABRTW-1,AR Logit Default,sRLS,13728.0,0.0012983359910796399,3.092679466839641e-05,41.979413523475785
E_ABRTW-1,AR Logit Default,RMLE,13727.0,0.0010517005441736122,2.2132887841922798e-05,47.51581642905083
E_ABRTW-1,AR Logit Default,sRMLE,13727.0,0.0010512417210830213,2.2121919863891052e-05,47.51863472209604
E_ABRTW-1,AR Logit Default,Bayes,13728.0,0.0011816636849044267,2.5801647792872128e-05,45.79632491523365
E_ABRTW-1,AR Logit Default,Ada Bayes,13727.0,0.00115258953732465,2.523015749534341e-05,45.6813459924204
E_ABRTW-1,AR Flx Logit,Persistent,13728.0,6.93153382277243e-05,5.530249879169292e-05,1.253339633815302
E_ABRTW-1,AR Flx Logit,AR Logit Default,13728.0,-0.0010514208000924584,2.2121183223900208e-05,-47.528312296788336
E_ABRTW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
E_ABRTW-1,AR Flx Logit,RLS,13728.0,-0.0007789529756416846,6.78019781786939e-05,-11.488228294991588
E_ABRTW-1,AR Flx Logit,sRLS,13728.0,0.0002469151909871814,1.3911086056645765e-05,17.748880043933024
E_ABRTW-1,AR Flx Logit,RMLE,13727.0,4.7251689987272094e-07,1.415260411405376e-08,33.386059874856656
E_ABRTW-1,AR Flx Logit,sRMLE,13727.0,1.3693809281614176e-08,1e-08,1.3693310481489838
E_ABRTW-1,AR Flx Logit,Bayes,13728.0,0.00013024288481196827,5.943476119917436e-06,21.912789485994995
E_ABRTW-1,AR Flx Logit,Ada Bayes,13727.0,0.0001013615100509105,6.81927563792374e-06,14.863428803365357
E_ABRTW-1,RLS,Persistent,13728.0,0.000848268313869409,8.300597405639965e-05,10.218992396585547
E_ABRTW-1,RLS,AR Logit Default,13728.0,-0.0002724678244507735,7.300103700294894e-05,-3.7322469879451727
E_ABRTW-1,RLS,AR Flx Logit,13728.0,0.0007789529756416846,6.78019781786939e-05,11.488228294991588
E_ABRTW-1,RLS,RLS,0.0,1.0,1.0,0.0
E_ABRTW-1,RLS,sRLS,13728.0,0.001025868166628866,6.758445573129533e-05,15.178502079644506
E_ABRTW-1,RLS,RMLE,13727.0,0.0007794822385882663,6.780619302183827e-05,11.495319395368785
E_ABRTW-1,RLS,sRMLE,13727.0,0.0007790234154976752,6.780689289900671e-05,11.488434377201981
E_ABRTW-1,RLS,Bayes,13728.0,0.0009091958604536528,6.731762221107382e-05,13.505568309424099
E_ABRTW-1,RLS,Ada Bayes,13727.0,0.0008803712317393042,6.758493672659834e-05,13.025671202116584
E_ABRTW-1,sRLS,Persistent,13728.0,-0.00017759985275945722,5.076286129749089e-05,-3.4984904234380023
E_ABRTW-1,sRLS,AR Logit Default,13728.0,-0.0012983359910796399,3.092679466839641e-05,-41.979413523475785
E_ABRTW-1,sRLS,AR Flx Logit,13728.0,-0.0002469151909871814,1.3911086056645765e-05,-17.748880043933024
E_ABRTW-1,sRLS,RLS,13728.0,-0.001025868166628866,6.758445573129533e-05,-15.178502079644506
E_ABRTW-1,sRLS,sRLS,0.0,1.0,1.0,0.0
E_ABRTW-1,sRLS,RMLE,13727.0,-0.00024657261781682534,1.3905375572486886e-05,-17.731533755971995
E_ABRTW-1,sRLS,sRMLE,13727.0,-0.0002470314409074164,1.391152073436487e-05,-17.756681490663272
E_ABRTW-1,sRLS,Bayes,13728.0,-0.00011667230617521318,1.0205110668826396e-05,-11.432316655402117
E_ABRTW-1,sRLS,Ada Bayes,13727.0,-0.00014568362466578752,9.418172119272684e-06,-15.467791017372393
E_ABRTW-1,RMLE,Persistent,13727.0,6.797750345384288e-05,5.529249304478528e-05,1.2293717214510038
E_ABRTW-1,RMLE,AR Logit Default,13727.0,-0.0010517005441736122,2.2132887841922798e-05,-47.51581642905083
E_ABRTW-1,RMLE,AR Flx Logit,13727.0,-4.7251689987272094e-07,1.415260411405376e-08,-33.386059874856656
E_ABRTW-1,RMLE,RLS,13727.0,-0.0007794822385882663,6.780619302183827e-05,-11.495319395368785
E_ABRTW-1,RMLE,sRLS,13727.0,0.00024657261781682534,1.3905375572486886e-05,17.731533755971995
E_ABRTW-1,RMLE,RMLE,0.0,1.0,1.0,0.0
E_ABRTW-1,RMLE,sRMLE,13727.0,-4.5882309059110667e-07,1.412862442041232e-08,-32.47353487524174
E_ABRTW-1,RMLE,Bayes,13727.0,0.00012973046841878813,5.937333141900524e-06,21.849160196421355
E_ABRTW-1,RMLE,Ada Bayes,13727.0,0.00010088899315103777,6.8157117842925645e-06,14.801875642536109
E_ABRTW-1,sRMLE,Persistent,13727.0,6.843632654443394e-05,5.529979823650979e-05,1.2375060292798619
E_ABRTW-1,sRMLE,AR Logit Default,13727.0,-0.0010512417210830213,2.2121919863891052e-05,-47.51863472209604
E_ABRTW-1,sRMLE,AR Flx Logit,13727.0,-1.3693809281614176e-08,1e-08,-1.3693310481489838
E_ABRTW-1,sRMLE,RLS,13727.0,-0.0007790234154976752,6.780689289900671e-05,-11.488434377201981
E_ABRTW-1,sRMLE,sRLS,13727.0,0.0002470314409074164,1.391152073436487e-05,17.756681490663272
E_ABRTW-1,sRMLE,RMLE,13727.0,4.5882309059110667e-07,1.412862442041232e-08,32.47353487524174
E_ABRTW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
E_ABRTW-1,sRMLE,Bayes,13727.0,0.0001301892915093792,5.943813009159814e-06,21.902531108252997
E_ABRTW-1,sRMLE,Ada Bayes,13727.0,0.00010134781624162886,6.819303052332769e-06,14.861361028625021
E_ABRTW-1,Bayes,Persistent,13728.0,-6.092754658424398e-05,5.228674258492991e-05,-1.1652155868607783
E_ABRTW-1,Bayes,AR Logit Default,13728.0,-0.0011816636849044267,2.5801647792872128e-05,-45.79632491523365
E_ABRTW-1,Bayes,AR Flx Logit,13728.0,-0.00013024288481196827,5.943476119917436e-06,-21.912789485994995
E_ABRTW-1,Bayes,RLS,13728.0,-0.0009091958604536528,6.731762221107382e-05,-13.505568309424099
E_ABRTW-1,Bayes,sRLS,13728.0,0.00011667230617521318,1.0205110668826396e-05,11.432316655402117
E_ABRTW-1,Bayes,RMLE,13727.0,-0.00012973046841878813,5.937333141900524e-06,-21.849160196421355
E_ABRTW-1,Bayes,sRMLE,13727.0,-0.0001301892915093792,5.943813009159814e-06,-21.902531108252997
E_ABRTW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
E_ABRTW-1,Bayes,Ada Bayes,13727.0,-2.884147526775034e-05,5.03368058084364e-06,-5.729490428970802
E_ABRTW-1,Ada Bayes,Persistent,13727.0,-3.2911489697194996e-05,5.3441725384355344e-05,-0.6158163991149028
E_ABRTW-1,Ada Bayes,AR Logit Default,13727.0,-0.00115258953732465,2.523015749534341e-05,-45.6813459924204
E_ABRTW-1,Ada Bayes,AR Flx Logit,13727.0,-0.0001013615100509105,6.81927563792374e-06,-14.863428803365357
E_ABRTW-1,Ada Bayes,RLS,13727.0,-0.0008803712317393042,6.758493672659834e-05,-13.025671202116584
E_ABRTW-1,Ada Bayes,sRLS,13727.0,0.00014568362466578752,9.418172119272684e-06,15.467791017372393
E_ABRTW-1,Ada Bayes,RMLE,13727.0,-0.00010088899315103777,6.8157117842925645e-06,-14.801875642536109
E_ABRTW-1,Ada Bayes,sRMLE,13727.0,-0.00010134781624162886,6.819303052332769e-06,-14.861361028625021
E_ABRTW-1,Ada Bayes,Bayes,13727.0,2.884147526775034e-05,5.03368058084364e-06,5.729490428970802
E_ABRTW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
E_ASHWW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
E_ASHWW-1,Persistent,AR Logit Default,12757.0,0.0013608930298706933,0.00013548103237348517,10.044503395901941
E_ASHWW-1,Persistent,AR Flx Logit,12757.0,0.0014681318193714417,0.00014238945496381966,10.310273864115018
E_ASHWW-1,Persistent,RLS,12757.0,-0.001802301509785522,0.00023657349126747466,-7.618059229873463
E_ASHWW-1,Persistent,sRLS,12757.0,0.001311077629074273,0.0001444096394448395,9.07852305781543
E_ASHWW-1,Persistent,RMLE,12756.0,0.0014653700362004334,0.0001424558825843196,10.28607994300241
E_ASHWW-1,Persistent,sRMLE,12756.0,0.001466151363202305,0.000142430773506542,10.293378719321119
E_ASHWW-1,Persistent,Bayes,12757.0,0.0014153114572593411,0.00014320257828695789,9.882894575973895
E_ASHWW-1,Persistent,Ada Bayes,12756.0,0.0017066396161695102,0.0001401632005705698,12.175611803585154
E_ASHWW-1,AR Logit Default,Persistent,12757.0,-0.0013608930298706933,0.00013548103237348517,-10.044503395901941
E_ASHWW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
E_ASHWW-1,AR Logit Default,AR Flx Logit,12757.0,0.00010723878950074834,1.9554408895858287e-05,5.48390835306674
