,,CRPS,Skill_Avg
E_BABAW-1,AR Logit Default,0.049294156556521466,0.026853846598812108
E_BABAW-1,AR Flx Logit,0.04928519625171205,0.027030737467176744
E_BABAW-1,RLS,0.05134693399560691,-0.013671290824813293
E_BABAW-1,sRLS,0.04948577343534303,0.02307102036588662
E_BABAW-1,RMLE,0.04928335183489549,0.027067149229861982
E_BABAW-1,sRMLE,0.04928590402566404,0.02701676486784714
E_BABAW-1,Bayes,0.04939236507295851,0.024915052090940557
E_BABAW-1,Ada Bayes,0.04914753278833624,0.02974843626164642
E_BETHW-1,Persistent,0.05231764877372717,-1.3263007926670812e-16
E_BETHW-1,AR Logit Default,0.05200765207271038,0.005925279676797195
E_BETHW-1,AR Flx Logit,0.05194210854148132,0.00717807931067479
E_BETHW-1,RLS,0.05515777801989515,-0.05428625545562068
E_BETHW-1,sRLS,0.05182194780130757,0.009474832757937734
E_BETHW-1,RMLE,0.05194160506753645,0.007187702716096656
E_BETHW-1,sRMLE,0.05194391768333916,0.007143499357250891
E_BETHW-1,Bayes,0.051880768002414486,0.008350542915301394
E_BETHW-1,Ada Bayes,0.05190930115411768,0.007805160002040113
E_BNWKW-1,Persistent,0.061191179026843165,1.133969636516285e-16
E_BNWKW-1,AR Logit Default,0.05999781851864848,0.019502165625394995
E_BNWKW-1,AR Flx Logit,0.059476176151890936,0.02802696241887909
E_BNWKW-1,RLS,0.06283344833028352,-0.026838334046806404
E_BNWKW-1,sRLS,0.060700664545896434,0.008016097887761907
E_BNWKW-1,RMLE,0.05947725083467162,0.028009399711348786
E_BNWKW-1,sRMLE,0.0594769644565525,0.028014079766933198
E_BNWKW-1,Bayes,0.05963902538106055,0.02536564371642076
E_BNWKW-1,Ada Bayes,0.058790126724556135,0.0392385363457983
E_BRDUW-1,Persistent,0.04218342515046979,1.644933733843552e-16
E_BRDUW-1,AR Logit Default,0.04147983716590013,0.016679252148443225
E_BRDUW-1,AR Flx Logit,0.04141214514633918,0.018283958720265957
E_BRDUW-1,RLS,0.043073730027922155,-0.021105561586727623
E_BRDUW-1,sRLS,0.04150609659351492,0.01605674632960286
E_BRDUW-1,RMLE,0.04139191976689263,0.0187634214327983
E_BRDUW-1,sRMLE,0.04141049770768154,0.018323012890280887
E_BRDUW-1,Bayes,0.041517847930988415,0.015778169200515297
E_BRDUW-1,Ada Bayes,0.04139248000043713,0.01875014054006611
E_BRYBW-1,Persistent,0.03950842823379049,0.0
E_BRYBW-1,AR Logit Default,0.03732133898197741,0.055357536343157335
E_BRYBW-1,AR Flx Logit,0.037311639594681735,0.0556030380684672
E_BRYBW-1,RLS,0.040576126091358584,-0.027024559196584773
E_BRYBW-1,sRLS,0.03739795254085772,0.05341836634057088
E_BRYBW-1,RMLE,0.03731556539192838,0.055503671998437414
E_BRYBW-1,sRMLE,0.03731049895692087,0.05563190881356776
E_BRYBW-1,Bayes,0.03735169823567106,0.05458911160314997
E_BRYBW-1,Ada Bayes,0.03735966867497766,0.05438737137548422
E_BTUIW-2,Persistent,0.039291329383157804,0.0
E_BTUIW-2,AR Logit Default,0.03835385893150449,0.023859473995175146
E_BTUIW-2,AR Flx Logit,0.03821254968267231,0.027455922653202694
E_BTUIW-2,RLS,0.03883131393870858,0.01170781064604057
E_BTUIW-2,sRLS,0.038076568789075275,0.03091675983361445
E_BTUIW-2,RMLE,0.038207534879243554,0.027583553952715514
E_BTUIW-2,sRMLE,0.03821025680985425,0.02751427834780652
E_BTUIW-2,Bayes,0.0381319424255595,0.02950745051897569
E_BTUIW-2,Ada Bayes,0.038080561191713935,0.03081514956230683
E_BURBO,Persistent,0.04156273578196877,-1.6694988367242036e-16
E_BURBO,AR Logit Default,0.04037852780440059,0.028492060382654574
E_BURBO,AR Flx Logit,0.040416732524230406,0.027572854293088443
E_BURBO,RLS,0.04286741006422101,-0.031390481345991116
E_BURBO,sRLS,0.040371945615303155,0.028650427943730586
E_BURBO,RMLE,0.04041431390614683,0.027631046277761015
E_BURBO,sRMLE,0.040413566982207876,0.027649017278103104
E_BURBO,Bayes,0.04021726215169507,0.032372114225873536
E_BURBO,Ada Bayes,0.040132328802575175,0.0344156117849717
E_CLDRW-1,Persistent,0.047565758254298235,1.4588002291081318e-16
E_CLDRW-1,AR Logit Default,0.04655951673960727,0.021154745590543388
E_CLDRW-1,AR Flx Logit,0.04651329455442111,0.02212649894595188
E_CLDRW-1,RLS,0.04823534040322673,-0.014076978345404244
E_CLDRW-1,sRLS,0.0464345432076289,0.023782130006665427
E_CLDRW-1,RMLE,0.04650431603939065,0.022315258998560756
E_CLDRW-1,sRMLE,0.0465075153458861,0.022247998292269793
E_CLDRW-1,Bayes,0.04652923179530605,0.021791441932885187
E_CLDRW-1,Ada Bayes,0.046409573211213716,0.024307087398949396
E_CLFLW-1,Persistent,0.03163241255610963,0.0
E_CLFLW-1,AR Logit Default,0.033039206320211296,-0.04447317325563752
E_CLFLW-1,AR Flx Logit,0.03235644020400789,-0.02288878999077217
E_CLFLW-1,RLS,0.03383588426511728,-0.06965866751703266
E_CLFLW-1,sRLS,0.03210012742999201,-0.01478593746375654
E_CLFLW-1,RMLE,0.03210520209646924,-0.014946363623734912
E_CLFLW-1,sRMLE,0.032397643528956147,-0.024191356618441583
E_CLFLW-1,Bayes,0.03222166992750866,-0.018628277889136863
E_CLFLW-1,Ada Bayes,0.032223302291923196,-0.01867988205975266
E_DALSW-1,Persistent,0.04016881264148989,0.0
E_DALSW-1,AR Logit Default,0.04017925459604226,-0.000259951785121704
E_DALSW-1,AR Flx Logit,0.03974136059540458,0.010641391118536422
E_DALSW-1,RLS,0.04143056772201828,-0.03141131135215934
E_DALSW-1,sRLS,0.03964115096179787,0.013136103484099533
E_DALSW-1,RMLE,0.039676235421487745,0.012262678122911838
E_DALSW-1,sRMLE,0.03973557754535174,0.010785359776620998
E_DALSW-1,Bayes,0.039676795161202115,0.012248743438823312
E_DALSW-1,Ada Bayes,0.039618163288913065,0.01370838011796403
E_GDSTW-1,Persistent,0.04836177306810372,0.0
E_GDSTW-1,AR Logit Default,0.0479403819855467,0.008713309207328174
E_GDSTW-1,AR Flx Logit,0.04791261539371354,0.009287452586936197
E_GDSTW-1,RLS,0.050683589204696934,-0.04800932615360482
E_GDSTW-1,sRLS,0.04789905200581332,0.009567909382453598
E_GDSTW-1,RMLE,0.04791359721301001,0.009267151029855454
E_GDSTW-1,sRMLE,0.04791452028708038,0.009248064176503845
E_GDSTW-1,Bayes,0.048061274877036105,0.006213547849960972
E_GDSTW-1,Ada Bayes,0.04799046879989385,0.007677639686348927
E_GFLDW-1,Persistent,0.04676703916700656,0.0
E_GFLDW-1,AR Logit Default,0.04605442076133273,0.015237620733890025
E_GFLDW-1,AR Flx Logit,0.04604991135328966,0.015334043516332337
E_GFLDW-1,RLS,0.048561612549270085,-0.038372610587021544
E_GFLDW-1,sRLS,0.04632560622895129,0.00943897552459757
E_GFLDW-1,RMLE,0.046048737934812206,0.015359134231895149
E_GFLDW-1,sRMLE,0.04604804587888441,0.015373932173781578
E_GFLDW-1,Bayes,0.04606164978798515,0.015083045486425552
E_GFLDW-1,Ada Bayes,0.04590114053247392,0.018515147632940532
E_GLOFW-1,Persistent,0.04323123684939996,-3.210129716195497e-16
E_GLOFW-1,AR Logit Default,0.04313576723626943,0.0022083479467194
E_GLOFW-1,AR Flx Logit,0.042744826546266976,0.011251362176553622
E_GLOFW-1,RLS,0.0453922502047317,-0.04998731271232987
E_GLOFW-1,sRLS,0.04276334275668046,0.010823055892419666
E_GLOFW-1,RMLE,0.042817518785600896,0.00956988728405517
E_GLOFW-1,sRMLE,0.04276752996646118,0.010726199774346759
E_GLOFW-1,Bayes,0.04272474615942094,0.011715850086441212
E_GLOFW-1,Ada Bayes,0.04276385057524752,0.010811309326647464
E_HBHDW-1,Persistent,0.03863208630395863,0.0
E_HBHDW-1,AR Logit Default,0.036639189693499906,0.051586564462984076
E_HBHDW-1,AR Flx Logit,0.036646179169674414,0.05140564034411783
E_HBHDW-1,RLS,0.03876338479938153,-0.003398690259434549
E_HBHDW-1,sRLS,0.03670590455967508,0.049859635566360146
E_HBHDW-1,RMLE,0.03664528137711883,0.05142887990070091
E_HBHDW-1,sRMLE,0.03664509217770568,0.05143377736887443
E_HBHDW-1,Bayes,0.036650735761839214,0.05128769195973735
E_HBHDW-1,Ada Bayes,0.03663253510228559,0.05175882001144078
E_HLGLW-1,Persistent,0.0429635546781368,0.0
E_HLGLW-1,AR Logit Default,0.03983977811568808,0.07270759102338278
E_HLGLW-1,AR Flx Logit,0.03979533580918267,0.07374200977291018
E_HLGLW-1,RLS,0.04315409594776381,-0.004434951229116357
E_HLGLW-1,sRLS,0.03986670930358904,0.07208075304168607
E_HLGLW-1,RMLE,0.03978272649690144,0.07403549834422825
E_HLGLW-1,sRMLE,0.039782450397003226,0.07404192471886795
E_HLGLW-1,Bayes,0.039841142765765745,0.07267582805386395
E_HLGLW-1,Ada Bayes,0.03981897441145581,0.073191808504644
E_HLTWW-1,Persistent,0.04345872674337779,0.0
E_HLTWW-1,AR Logit Default,0.042586009398222456,0.0200815212628916
E_HLTWW-1,AR Flx Logit,0.042588304308521126,0.02002871460078617
E_HLTWW-1,RLS,0.04439743963030816,-0.021600100998665453
E_HLTWW-1,sRLS,0.04259777529276619,0.019810784050243564
E_HLTWW-1,RMLE,0.042588800721730206,0.020017291964959494
E_HLTWW-1,sRMLE,0.042588325736883266,0.020028221526926304
E_HLTWW-1,Bayes,0.04260165223090355,0.01972157439253195
E_HLTWW-1,Ada Bayes,0.04265211934075842,0.018560309126918598
E_HYWDW-1,Persistent,0.03962744334109473,-1.7510324459189648e-16
E_HYWDW-1,AR Logit Default,0.03870397849289758,0.023303669637437487
E_HYWDW-1,AR Flx Logit,0.03868256198425641,0.023844116025987554
E_HYWDW-1,RLS,0.040022767087362555,-0.009976009374742426
E_HYWDW-1,sRLS,0.038405163470858934,0.030844277782822515
E_HYWDW-1,RMLE,0.03867599394227811,0.024009860808505232
E_HYWDW-1,sRMLE,0.03867559776399209,0.0240198583822222
E_HYWDW-1,Bayes,0.038736450383110944,0.022484240285564734
E_HYWDW-1,Ada Bayes,0.03750181583309113,0.05364028887019456
E_MINSW-1,Persistent,0.04256372822672803,-1.6302363991577997e-16
E_MINSW-1,AR Logit Default,0.041001014488928664,0.03671468179373549
E_MINSW-1,AR Flx Logit,0.040985177783466546,0.037086752242493144
E_MINSW-1,RLS,0.042723601631541985,-0.0037560949539559357
E_MINSW-1,sRLS,0.041135955396254184,0.033544355486633856
E_MINSW-1,RMLE,0.04097230488076269,0.0373891905682733
E_MINSW-1,sRMLE,0.04098228222321942,0.03715478106345792
E_MINSW-1,Bayes,0.04100096175750532,0.0367159206754205
E_MINSW-1,Ada Bayes,0.04097691191628651,0.03728095203476712
E_TLYMW-1,Persistent,0.05356092816093805,-2.591028252183188e-16
E_TLYMW-1,AR Logit Default,0.05390735805830644,-0.006467959187104888
E_TLYMW-1,AR Flx Logit,0.053856944854108794,-0.005526728220267192
E_TLYMW-1,RLS,0.05760421629499223,-0.07548950835775407
E_TLYMW-1,sRLS,0.05397319315416345,-0.007697121901746259
E_TLYMW-1,RMLE,0.05385647507994079,-0.0055179573833132115
E_TLYMW-1,sRMLE,0.053856740364544985,-0.005522910333407664
E_TLYMW-1,Bayes,0.05384661930757895,-0.0053339468984271035
E_TLYMW-1,Ada Bayes,0.05357510475252735,-0.0002646815892868689
E_TULWW-1,Persistent,0.04790132558498391,1.4485807687297968e-16
E_TULWW-1,AR Logit Default,0.04832652636107949,-0.008876597273726848
E_TULWW-1,AR Flx Logit,0.048381302264149696,-0.010020112665029087
E_TULWW-1,RLS,0.05305463509725927,-0.10758177251551496
E_TULWW-1,sRLS,0.04818389261940994,-0.00589893976785062
E_TULWW-1,RMLE,0.048383338438732375,-0.01006262035261001
E_TULWW-1,sRMLE,0.048379167112817596,-0.00997553871418274
E_TULWW-1,Bayes,0.048410000282508005,-0.010619219641878695
E_TULWW-1,Ada Bayes,0.048219611701511816,-0.006644620219605688
E_TULWW-2,Persistent,0.0460873255569602,0.0
E_TULWW-2,AR Logit Default,0.04548744563108583,0.013016158317387389
E_TULWW-2,AR Flx Logit,0.04548461498739565,0.01307757745282152
E_TULWW-2,RLS,0.04745026756028494,-0.0295730330813025
E_TULWW-2,sRLS,0.045580313938023136,0.01100110741532263
E_TULWW-2,RMLE,0.04548447332221847,0.013080651295260136
E_TULWW-2,sRMLE,0.04548455416157425,0.013078897247812126
E_TULWW-2,Bayes,0.045580069964401296,0.011006401140200163
E_TULWW-2,Ada Bayes,0.04539220760897025,0.015082627155937615
T_ABRBO-1,Persistent,0.05360335989902534,0.0
T_ABRBO-1,AR Logit Default,0.05305411248398689,0.010246510966347665
T_ABRBO-1,AR Flx Logit,0.053015123348777296,0.010973874610772977
T_ABRBO-1,RLS,0.054264421650971506,-0.01233246858389915
T_ABRBO-1,sRLS,0.05304408087113628,0.01043365619137662
T_ABRBO-1,RMLE,0.05301710534044585,0.010936899472045023
T_ABRBO-1,sRMLE,0.05301665587104916,0.010945284569500377
T_ABRBO-1,Bayes,0.05303582637149229,0.010587648397453653
T_ABRBO-1,Ada Bayes,0.05249447110921455,0.020686926937036113
T_ACHRW-1,Persistent,0.04527143281550368,-1.5327312330019588e-16
T_ACHRW-1,AR Logit Default,0.04441861002850901,0.018837989742233253
T_ACHRW-1,AR Flx Logit,0.04438209667114164,0.019644532745106122
T_ACHRW-1,RLS,0.04629618941826983,-0.022635833218320838
T_ACHRW-1,sRLS,0.0441997630235161,0.023672097950930452
T_ACHRW-1,RMLE,0.044374806306313526,0.01980556950437599
T_ACHRW-1,sRMLE,0.044375145470317165,0.01979807771578999
T_ACHRW-1,Bayes,0.04426946796360613,0.022132386575456617
T_ACHRW-1,Ada Bayes,0.04419860061080136,0.02369777446794021
T_AKGLW-2,Persistent,0.04005338774484744,0.0
T_AKGLW-2,AR Logit Default,0.038614497930571055,0.03592429742628924
T_AKGLW-2,AR Flx Logit,0.03859071838758779,0.036517993598377034
T_AKGLW-2,RLS,0.04035946592371557,-0.007641755069956711
T_AKGLW-2,sRLS,0.03844509721139667,0.040153670488401294
T_AKGLW-2,RMLE,0.03858859696597062,0.036570958446960795
T_AKGLW-2,sRMLE,0.03858971296286637,0.03654309571278064
T_AKGLW-2,Bayes,0.038691658836741576,0.033997845994463816
T_AKGLW-2,Ada Bayes,0.03834896329284248,0.04255381499469355
T_ANSUW-1,Persistent,0.03526129866850422,-1.9678497860049398e-16
T_ANSUW-1,AR Logit Default,0.03435928388589964,0.025580872420058104
T_ANSUW-1,AR Flx Logit,0.03425503393464602,0.028537370200633114
T_ANSUW-1,RLS,0.035476433797404346,-0.00610116861896221
T_ANSUW-1,sRLS,0.034362797898254804,0.025481216069105257
T_ANSUW-1,RMLE,0.03423834664829458,0.02901061670548582
T_ANSUW-1,sRMLE,0.03425779908418553,0.02845895137761953
T_ANSUW-1,Bayes,0.034303069631149985,0.027175092056666923
T_ANSUW-1,Ada Bayes,0.03430765571492262,0.027045032077431617
T_ARCHW-1,Persistent,0.026023239312008162,0.0
T_ARCHW-1,AR Logit Default,0.02741299482764455,-0.053404401311219485
T_ARCHW-1,AR Flx Logit,0.026247015855732154,-0.008599104094651734
T_ARCHW-1,RLS,0.027113038997469592,-0.041877941189225915
T_ARCHW-1,sRLS,0.025988215753204168,0.0013458570005092899
T_ARCHW-1,RMLE,0.026246955887925923,-0.00859679970027899
T_ARCHW-1,sRMLE,0.026247608527891948,-0.008621878821221621
T_ARCHW-1,Bayes,0.02609783042965356,-0.00286632716054607
T_ARCHW-1,Ada Bayes,0.026094094488278763,-0.00272276542597466
T_BEATO-1,Persistent,0.036920983171096294,0.0
T_BEATO-1,AR Logit Default,0.03559246336136379,0.03598278527892885
T_BEATO-1,AR Flx Logit,0.035315629726258374,0.04348078807648536
T_BEATO-1,RLS,0.035988926098602214,0.02524464389734193
T_BEATO-1,sRLS,0.0351455565325603,0.048087198282571464
T_BEATO-1,RMLE,0.035311328389542984,0.043597289218815644
T_BEATO-1,sRMLE,0.035315992215427985,0.04347097010473928
T_BEATO-1,Bayes,0.0353812248938613,0.041704151541673964
T_BEATO-1,Ada Bayes,0.03494605915978666,0.053490558530296994
T_BEATO-2,Persistent,0.04014309957874621,0.0
T_BEATO-2,AR Logit Default,0.03873905126408761,0.034976081303945375
T_BEATO-2,AR Flx Logit,0.038751214164728494,0.03467309272636867
T_BEATO-2,RLS,0.042354859268992316,-0.0550968837348355
T_BEATO-2,sRLS,0.03860592884419932,0.038292278141888896
T_BEATO-2,RMLE,0.03875200723795912,0.03465333657303345
T_BEATO-2,sRMLE,0.038751691501086545,0.03466120185687776
T_BEATO-2,Bayes,0.0385714593421486,0.039150943825715975
T_BEATO-2,Ada Bayes,0.03803704575175143,0.052463657492702265
T_BEATO-3,Persistent,0.04017775700969018,1.7270486011037615e-16
T_BEATO-3,AR Logit Default,0.03766999548659274,0.0624166630927808
T_BEATO-3,AR Flx Logit,0.03764911844701847,0.06293627994369745
T_BEATO-3,RLS,0.03900700564996269,0.02913929116165271
T_BEATO-3,sRLS,0.03789199865609078,0.05689113887189172
T_BEATO-3,RMLE,0.03764910174850787,0.06293669555949696
T_BEATO-3,sRMLE,0.03764890433111485,0.06294160915865522
T_BEATO-3,Bayes,0.03774587540863488,0.06052805786218425
T_BEATO-3,Ada Bayes,0.03753783875249162,0.06570596403780984
T_BEATO-4,Persistent,0.04049087551932435,0.0
T_BEATO-4,AR Logit Default,0.03811161268758655,0.05876046890125379
T_BEATO-4,AR Flx Logit,0.03810171831465479,0.059004829459153876
T_BEATO-4,RLS,0.04044274936940375,0.0011885677773905128
T_BEATO-4,sRLS,0.03825797708904099,0.05514571867475936
T_BEATO-4,RMLE,0.03810250732728765,0.05898534327559421
T_BEATO-4,sRMLE,0.03810226085294404,0.05899143043326732
T_BEATO-4,Bayes,0.03804391675063659,0.06043235018516561
T_BEATO-4,Ada Bayes,0.03789135979711839,0.06420003738781431
T_BEINW-1,Persistent,0.04731984288821547,0.0
T_BEINW-1,AR Logit Default,0.04605293178198363,0.026773358255324002
T_BEINW-1,AR Flx Logit,0.04605671676962753,0.026693370930496122
T_BEINW-1,RLS,0.047806961505550916,-0.010294172330330377
T_BEINW-1,sRLS,0.04616479494474843,0.024409378243195584
T_BEINW-1,RMLE,0.046053400372619076,0.02676345563082557
T_BEINW-1,sRMLE,0.04605333636139725,0.026764808366124677
T_BEINW-1,Bayes,0.04614748837739676,0.024775114185991313
T_BEINW-1,Ada Bayes,0.04594075789709406,0.02914390469087667
T_BHLAW-1,Persistent,0.048251031812861264,0.0
T_BHLAW-1,AR Logit Default,0.04726143641751762,0.020509310540378266
T_BHLAW-1,AR Flx Logit,0.04728109684634564,0.020101849226301684
T_BHLAW-1,RLS,0.04996596325541535,-0.035541860518244366
T_BHLAW-1,sRLS,0.04745091029170631,0.016582474842365583
T_BHLAW-1,RMLE,0.04727584675475997,0.02021065708777976
T_BHLAW-1,sRMLE,0.04728355034955506,0.020051000506238374
T_BHLAW-1,Bayes,0.047471551420521146,0.0161546885746047
T_BHLAW-1,Ada Bayes,0.047296344428531284,0.019785843917963827
T_BLKWW-1,Persistent,0.04505698823216807,0.0
T_BLKWW-1,AR Logit Default,0.044296406211063614,0.016880445208307174
T_BLKWW-1,AR Flx Logit,0.04417502007121887,0.019574503213677326
T_BLKWW-1,RLS,0.047339892036859045,-0.05066703067075211
T_BLKWW-1,sRLS,0.044114248547695425,0.020923273424644524
T_BLKWW-1,RMLE,0.04417885625804393,0.019489362440279677
T_BLKWW-1,sRMLE,0.04417804812058666,0.019507298336329845
T_BLKWW-1,Bayes,0.0441709980590229,0.019663768216816202
T_BLKWW-1,Ada Bayes,0.0439118845367681,0.02541456365213578
T_BLLA-1,Persistent,0.03451425198222952,-2.0104430794211862e-16
T_BLLA-1,AR Logit Default,0.03385539453122558,0.019089431558393988
T_BLLA-1,AR Flx Logit,0.03374699278293583,0.022230213758905354
T_BLLA-1,RLS,0.03703096848110948,-0.0729181817463626
T_BLLA-1,sRLS,0.03374461978812189,0.022298967814915662
T_BLLA-1,RMLE,0.03372077230953889,0.022989913647821977
T_BLLA-1,sRMLE,0.0337502093431131,0.022137018629573794
T_BLLA-1,Bayes,0.03371207497230278,0.023241906280911263
T_BLLA-1,Ada Bayes,0.033747028998910536,0.02222916445397695
T_BLLA-2,Persistent,0.041421816618233326,0.0
T_BLLA-2,AR Logit Default,0.04050357850307578,0.0221679827232239
T_BLLA-2,AR Flx Logit,0.04049793676541272,0.022304184805210323
T_BLLA-2,RLS,0.04265935557666334,-0.029876501309342968
T_BLLA-2,sRLS,0.04047323764943643,0.02290046758546422
T_BLLA-2,RMLE,0.04049241154564513,0.02243757392762639
T_BLLA-2,sRMLE,0.040492676300970594,0.022431182239692905
T_BLLA-2,Bayes,0.04050125871761258,0.022223986676034143
T_BLLA-2,Ada Bayes,0.04049648579219382,0.02233921400811244
T_BOWLW-1,Persistent,0.03819271837007115,0.0
T_BOWLW-1,AR Logit Default,0.03769351066859144,0.013070755965642443
T_BOWLW-1,AR Flx Logit,0.03733761359569883,0.022389209536925813
T_BOWLW-1,RLS,0.03772343289641014,0.012287302231640861
T_BOWLW-1,sRLS,0.03714884747182346,0.027331673229777028
T_BOWLW-1,RMLE,0.037328595530812726,0.022625329542805515
T_BOWLW-1,sRMLE,0.03733775644091709,0.022385469420370768
T_BOWLW-1,Bayes,0.03716365663807527,0.026943924808512168
T_BOWLW-1,Ada Bayes,0.036976906179392574,0.031833612336725346
T_BRBEO-1,Persistent,0.03795046269671362,0.0
T_BRBEO-1,AR Logit Default,0.03603621394173903,0.05044072242998917
T_BRBEO-1,AR Flx Logit,0.03602093723347506,0.050843265829421634
T_BRBEO-1,RLS,0.036982036565411665,0.02551816400873076
T_BRBEO-1,sRLS,0.03588740124216245,0.05436195787752086
T_BRBEO-1,RMLE,0.03601691651016065,0.050949212451114785
T_BRBEO-1,sRMLE,0.036016918335190766,0.050949164361316045
T_BRBEO-1,Bayes,0.0357602817220259,0.05771157501269099
T_BRBEO-1,Ada Bayes,0.035569018966930675,0.06275137536041613
T_CGTHW-1,Persistent,0.037663386892361,0.0
T_CGTHW-1,AR Logit Default,0.037589026512308985,0.0019743412950229172
T_CGTHW-1,AR Flx Logit,0.037970152405656064,-0.008144926375627833
T_CGTHW-1,RLS,0.04205061839076341,-0.11648531532601616
T_CGTHW-1,sRLS,0.037828812933234215,-0.0043922242401086345
T_CGTHW-1,RMLE,0.037963060507678434,-0.007956629502648815
T_CGTHW-1,sRMLE,0.037958297367862874,-0.007830163451436467
T_CGTHW-1,Bayes,0.03785304002615142,-0.005035477407606356
T_CGTHW-1,Ada Bayes,0.0378340152317741,-0.0045303503877849125
T_CLDCW-1,Persistent,0.03447746965673313,0.0
T_CLDCW-1,AR Logit Default,0.03347201705934898,0.02916259828214503
T_CLDCW-1,AR Flx Logit,0.03346040865769406,0.029499293572445923
T_CLDCW-1,RLS,0.03612066344264646,-0.04765992986937277
T_CLDCW-1,sRLS,0.03348741572099758,0.0287159685902936
T_CLDCW-1,RMLE,0.0334583688417751,0.02955845730862693
T_CLDCW-1,sRMLE,0.03346254580038877,0.029437306926790443
T_CLDCW-1,Bayes,0.03346072118228087,0.02949022896910007
T_CLDCW-1,Ada Bayes,0.03342310627690825,0.03058122856237436
T_CLDNW-1,Persistent,0.03233950612162173,-2.145640034764781e-16
T_CLDNW-1,AR Logit Default,0.03141419475882885,0.028612414775691968
T_CLDNW-1,AR Flx Logit,0.03134113644826137,0.030871518866296386
T_CLDNW-1,RLS,0.033653656851355795,-0.04063607912847654
T_CLDNW-1,sRLS,0.031300434739781245,0.03213009431661575
T_CLDNW-1,RMLE,0.031328994769929036,0.031246963014598245
T_CLDNW-1,sRMLE,0.031342421114555576,0.03083179450287002
T_CLDNW-1,Bayes,0.03133457405437971,0.03107444076179406
T_CLDNW-1,Ada Bayes,0.031315213622138335,0.031673102725541045
T_CLDSW-1,Persistent,0.03989334889942685,1.7393610953546492e-16
T_CLDSW-1,AR Logit Default,0.03855869726827063,0.03345549240603861
T_CLDSW-1,AR Flx Logit,0.03856739829385294,0.03323738523222768
T_CLDSW-1,RLS,0.040134266938876395,-0.006039052776865314
T_CLDSW-1,sRLS,0.038675837033223304,0.030519169229762076
T_CLDSW-1,RMLE,0.038565237212881166,0.03329155669266887
T_CLDSW-1,sRMLE,0.03856653981474107,0.03325890458659505
T_CLDSW-1,Bayes,0.03859919433252964,0.03244035917264917
T_CLDSW-1,Ada Bayes,0.03841088678700173,0.037160633371805495
T_COUWW-1,Persistent,0.050779454885041084,0.0
T_COUWW-1,AR Logit Default,0.05049586053999278,0.005584824525791503
T_COUWW-1,AR Flx Logit,0.050562189591194046,0.004278606265839248
T_COUWW-1,RLS,0.052648683886872306,-0.036810733909273835
T_COUWW-1,sRLS,0.05041933911590751,0.007091761224078353
T_COUWW-1,RMLE,0.05056667535102262,0.0041902681803137375
T_COUWW-1,sRMLE,0.050566350404273784,0.004196667357886058
T_COUWW-1,Bayes,0.05042027021107464,0.007073425163377531
