,,,DM_n,DM_mean,DM_std,DM_statistics
T_BOWLW-1,AR Logit Default,RLS,13679.0,-0.0009862498668649557,0.00012375868087763936,-7.96884557457323
T_BOWLW-1,AR Logit Default,sRLS,13679.0,0.00020736836710191414,3.696738472820289e-05,5.609290153489229
T_BOWLW-1,AR Logit Default,RMLE,13679.0,3.509904571020025e-05,1.0489993499905476e-05,3.34583264836475
T_BOWLW-1,AR Logit Default,sRMLE,13679.0,3.114806147185246e-05,1.0383599929412457e-05,2.9996266349840597
T_BOWLW-1,AR Logit Default,Bayes,13679.0,-8.851890011957124e-05,9.468550372074148e-06,-9.348386078726328
T_BOWLW-1,AR Logit Default,Ada Bayes,13679.0,-7.124410855879102e-05,1.6371819731696628e-05,-4.351471341428527
T_BOWLW-1,AR Flx Logit,Persistent,13679.0,-0.002009720720705974,7.685629111206362e-05,-26.14811657199151
T_BOWLW-1,AR Flx Logit,AR Logit Default,13679.0,-3.0802747815503654e-05,1.035025265365969e-05,-2.975929468766242
T_BOWLW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
T_BOWLW-1,AR Flx Logit,RLS,13679.0,-0.0010170526146804592,0.00012381106138105818,-8.214253451700008
T_BOWLW-1,AR Flx Logit,sRLS,13679.0,0.0001765656192864105,3.610086543879913e-05,4.890718356164367
T_BOWLW-1,AR Flx Logit,RMLE,13679.0,4.296297894696589e-06,2.871619631225615e-07,14.96068910102233
T_BOWLW-1,AR Flx Logit,sRMLE,13679.0,3.45313656348815e-07,1.2845749663084025e-07,2.688056696875228
T_BOWLW-1,AR Flx Logit,Bayes,13679.0,-0.00011932164793507486,8.110089892485246e-06,-14.712202694051195
T_BOWLW-1,AR Flx Logit,Ada Bayes,13679.0,-0.00010204685637429467,1.6879735748702213e-05,-6.045303538508257
T_BOWLW-1,RLS,Persistent,13679.0,-0.0009926681060255147,0.00014608372776378774,-6.794951334937225
T_BOWLW-1,RLS,AR Logit Default,13679.0,0.0009862498668649557,0.00012375868087763936,7.96884557457323
T_BOWLW-1,RLS,AR Flx Logit,13679.0,0.0010170526146804592,0.00012381106138105818,8.214253451700008
T_BOWLW-1,RLS,RLS,0.0,1.0,1.0,0.0
T_BOWLW-1,RLS,sRLS,13679.0,0.00119361823396687,0.00012387170175718972,9.635571213210339
T_BOWLW-1,RLS,RMLE,13679.0,0.0010213489125751561,0.00012380816816367205,8.249145386027847
T_BOWLW-1,RLS,sRMLE,13679.0,0.0010173979283368082,0.00012381238410189726,8.216954602092116
T_BOWLW-1,RLS,Bayes,13679.0,0.0008977309667453846,0.00012400770418782706,7.239051459118141
T_BOWLW-1,RLS,Ada Bayes,13679.0,0.0009150057583061647,0.00012732971044585156,7.185850881569292
T_BOWLW-1,sRLS,Persistent,13679.0,-0.0021862863399923845,9.458144144406813e-05,-23.114539080660432
T_BOWLW-1,sRLS,AR Logit Default,13679.0,-0.00020736836710191414,3.696738472820289e-05,-5.609290153489229
T_BOWLW-1,sRLS,AR Flx Logit,13679.0,-0.0001765656192864105,3.610086543879913e-05,-4.890718356164367
T_BOWLW-1,sRLS,RLS,13679.0,-0.00119361823396687,0.00012387170175718972,-9.635571213210339
T_BOWLW-1,sRLS,sRLS,0.0,1.0,1.0,0.0
T_BOWLW-1,sRLS,RMLE,13679.0,-0.00017226932139171393,3.607899624359827e-05,-4.774606900368095
T_BOWLW-1,sRLS,sRMLE,13679.0,-0.0001762203056300617,3.612365990509475e-05,-4.878073393001349
T_BOWLW-1,sRLS,Bayes,13679.0,-0.00029588726722148544,3.551453934337672e-05,-8.331135842125262
T_BOWLW-1,sRLS,Ada Bayes,13679.0,-0.00027861247566070524,2.988087255193607e-05,-9.323766936237513
T_BOWLW-1,RMLE,Persistent,13679.0,-0.002014017018600671,7.67589607450146e-05,-26.23724162747831
T_BOWLW-1,RMLE,AR Logit Default,13679.0,-3.509904571020025e-05,1.0489993499905476e-05,-3.34583264836475
T_BOWLW-1,RMLE,AR Flx Logit,13679.0,-4.296297894696589e-06,2.871619631225615e-07,-14.96068910102233
T_BOWLW-1,RMLE,RLS,13679.0,-0.0010213489125751561,0.00012380816816367205,-8.249145386027847
T_BOWLW-1,RMLE,sRLS,13679.0,0.00017226932139171393,3.607899624359827e-05,4.774606900368095
T_BOWLW-1,RMLE,RMLE,0.0,1.0,1.0,0.0
T_BOWLW-1,RMLE,sRMLE,13679.0,-3.950984238347774e-06,3.148921236488258e-07,-12.546645410031225
T_BOWLW-1,RMLE,Bayes,13679.0,-0.00012361794582977148,8.324658358450217e-06,-14.849069102236113
T_BOWLW-1,RMLE,Ada Bayes,13679.0,-0.00010634315426899127,1.6980129419179255e-05,-6.262571060413607
T_BOWLW-1,sRMLE,Persistent,13679.0,-0.0020100660343623233,7.680965113359156e-05,-26.168489644971153
T_BOWLW-1,sRMLE,AR Logit Default,13679.0,-3.114806147185246e-05,1.0383599929412457e-05,-2.9996266349840597
T_BOWLW-1,sRMLE,AR Flx Logit,13679.0,-3.45313656348815e-07,1.2845749663084025e-07,-2.688056696875228
T_BOWLW-1,sRMLE,RLS,13679.0,-0.0010173979283368082,0.00012381238410189726,-8.216954602092116
T_BOWLW-1,sRMLE,sRLS,13679.0,0.0001762203056300617,3.612365990509475e-05,4.878073393001349
T_BOWLW-1,sRMLE,RMLE,13679.0,3.950984238347774e-06,3.148921236488258e-07,12.546645410031225
T_BOWLW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
T_BOWLW-1,sRMLE,Bayes,13679.0,-0.0001196669615914237,8.150216318284792e-06,-14.682136366226423
T_BOWLW-1,sRMLE,Ada Bayes,13679.0,-0.0001023921700306435,1.6916746888821984e-05,-6.0524891669598135
T_BOWLW-1,Bayes,Persistent,13679.0,-0.0018903990727708996,8.080983661981553e-05,-23.39232514251124
T_BOWLW-1,Bayes,AR Logit Default,13679.0,8.851890011957124e-05,9.468550372074148e-06,9.348386078726328
T_BOWLW-1,Bayes,AR Flx Logit,13679.0,0.00011932164793507486,8.110089892485246e-06,14.712202694051195
T_BOWLW-1,Bayes,RLS,13679.0,-0.0008977309667453846,0.00012400770418782706,-7.239051459118141
T_BOWLW-1,Bayes,sRLS,13679.0,0.00029588726722148544,3.551453934337672e-05,8.331135842125262
T_BOWLW-1,Bayes,RMLE,13679.0,0.00012361794582977148,8.324658358450217e-06,14.849069102236113
T_BOWLW-1,Bayes,sRMLE,13679.0,0.0001196669615914237,8.150216318284792e-06,14.682136366226423
T_BOWLW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
T_BOWLW-1,Bayes,Ada Bayes,13679.0,1.727479156078019e-05,1.3389891840421229e-05,1.2900895929837137
T_BOWLW-1,Ada Bayes,Persistent,13679.0,-0.00190767386433168,8.659903506767414e-05,-22.028006796469672
T_BOWLW-1,Ada Bayes,AR Logit Default,13679.0,7.124410855879102e-05,1.6371819731696628e-05,4.351471341428527
T_BOWLW-1,Ada Bayes,AR Flx Logit,13679.0,0.00010204685637429467,1.6879735748702213e-05,6.045303538508257
T_BOWLW-1,Ada Bayes,RLS,13679.0,-0.0009150057583061647,0.00012732971044585156,-7.185850881569292
T_BOWLW-1,Ada Bayes,sRLS,13679.0,0.00027861247566070524,2.988087255193607e-05,9.323766936237513
T_BOWLW-1,Ada Bayes,RMLE,13679.0,0.00010634315426899127,1.6980129419179255e-05,6.262571060413607
T_BOWLW-1,Ada Bayes,sRMLE,13679.0,0.0001023921700306435,1.6916746888821984e-05,6.0524891669598135
T_BOWLW-1,Ada Bayes,Bayes,13679.0,-1.727479156078019e-05,1.3389891840421229e-05,-1.2900895929837137
T_BOWLW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
T_BRBEO-1,Persistent,Persistent,0.0,1.0,1.0,0.0
T_BRBEO-1,Persistent,AR Logit Default,13884.0,0.0027195170822379177,0.000108873163065052,24.977864763249308
T_BRBEO-1,Persistent,AR Flx Logit,13884.0,0.0026812705332115235,0.00010844774073460457,24.723188824251082
T_BRBEO-1,Persistent,RLS,13884.0,0.0020119691707236533,0.00018023173817539306,11.162832547653883
T_BRBEO-1,Persistent,sRLS,13884.0,0.002781485176540833,0.00010646602793747466,26.124624538874688
T_BRBEO-1,Persistent,RMLE,13884.0,0.0026811447284759387,0.00010844855624340144,24.72184291253066
T_BRBEO-1,Persistent,sRMLE,13884.0,0.0026812750261605797,0.00010844693470721805,24.723414006775517
T_BRBEO-1,Persistent,Bayes,13884.0,0.0027909058550483518,0.00010758347200302873,25.940837317193715
T_BRBEO-1,Persistent,Ada Bayes,13884.0,0.003195771922076069,0.00010547856884150139,30.296740530353492
T_BRBEO-1,AR Logit Default,Persistent,13884.0,-0.0027195170822379177,0.000108873163065052,-24.977864763249308
T_BRBEO-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
T_BRBEO-1,AR Logit Default,AR Flx Logit,13884.0,-3.824654902639362e-05,2.080217118834074e-06,-18.385182630570092
T_BRBEO-1,AR Logit Default,RLS,13884.0,-0.000707547911514264,0.00011728857848996598,-6.0323216418048355
T_BRBEO-1,AR Logit Default,sRLS,13884.0,6.196809430291595e-05,2.1290155373379325e-05,2.9105406484394156
T_BRBEO-1,AR Logit Default,RMLE,13884.0,-3.8372353761978856e-05,2.0820074765978716e-06,-18.4297954148761
T_BRBEO-1,AR Logit Default,sRMLE,13884.0,-3.8242056077337466e-05,2.0806863755375733e-06,-18.378876943370507
T_BRBEO-1,AR Logit Default,Bayes,13884.0,7.138877281043463e-05,5.272379657534942e-06,13.539655051463342
T_BRBEO-1,AR Logit Default,Ada Bayes,13884.0,0.0004762548398381516,1.6337437030612362e-05,29.150085623931425
T_BRBEO-1,AR Flx Logit,Persistent,13884.0,-0.0026812705332115235,0.00010844774073460457,-24.723188824251082
T_BRBEO-1,AR Flx Logit,AR Logit Default,13884.0,3.824654902639362e-05,2.080217118834074e-06,18.385182630570092
T_BRBEO-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
T_BRBEO-1,AR Flx Logit,RLS,13884.0,-0.0006693013624878703,0.00011779476771501671,-5.681723150384236
T_BRBEO-1,AR Flx Logit,sRLS,13884.0,0.0001002146433293096,2.1344977281017892e-05,4.694829746009237
T_BRBEO-1,AR Flx Logit,RMLE,13884.0,-1.258047355852376e-07,1.4560711363282436e-08,-8.639701852456744
T_BRBEO-1,AR Flx Logit,sRMLE,13884.0,4.492949056150195e-09,1.4156229027635465e-08,0.31737175496002584
T_BRBEO-1,AR Flx Logit,Bayes,13884.0,0.00010963532183682824,5.178907532365065e-06,21.168822347039022
T_BRBEO-1,AR Flx Logit,Ada Bayes,13884.0,0.0005145013888645453,1.7060866037603843e-05,30.155729423404992
T_BRBEO-1,RLS,Persistent,13884.0,-0.0020119691707236533,0.00018023173817539306,-11.162832547653883
T_BRBEO-1,RLS,AR Logit Default,13884.0,0.000707547911514264,0.00011728857848996598,6.0323216418048355
T_BRBEO-1,RLS,AR Flx Logit,13884.0,0.0006693013624878703,0.00011779476771501671,5.681723150384236
T_BRBEO-1,RLS,RLS,0.0,1.0,1.0,0.0
T_BRBEO-1,RLS,sRLS,13884.0,0.0007695160058171801,0.00011573408245218055,6.648761338781067
T_BRBEO-1,RLS,RMLE,13884.0,0.0006691755577522849,0.00011779468949917571,5.680658961457579
T_BRBEO-1,RLS,sRMLE,13884.0,0.0006693058554369265,0.00011779531928929054,5.68173468645322
T_BRBEO-1,RLS,Bayes,13884.0,0.0007789366843246986,0.00011740599933463779,6.6343171272264305
T_BRBEO-1,RLS,Ada Bayes,13884.0,0.0011838027513524157,0.00011675260524231132,10.1390467152547
T_BRBEO-1,sRLS,Persistent,13884.0,-0.002781485176540833,0.00010646602793747466,-26.124624538874688
T_BRBEO-1,sRLS,AR Logit Default,13884.0,-6.196809430291595e-05,2.1290155373379325e-05,-2.9105406484394156
T_BRBEO-1,sRLS,AR Flx Logit,13884.0,-0.0001002146433293096,2.1344977281017892e-05,-4.694829746009237
T_BRBEO-1,sRLS,RLS,13884.0,-0.0007695160058171801,0.00011573408245218055,-6.648761338781067
T_BRBEO-1,sRLS,sRLS,0.0,1.0,1.0,0.0
T_BRBEO-1,sRLS,RMLE,13884.0,-0.00010034044806489482,2.1344887900176554e-05,-4.700743097878844
T_BRBEO-1,sRLS,sRMLE,13884.0,-0.00010021015038025342,2.1345122332465402e-05,-4.694587359059186
T_BRBEO-1,sRLS,Bayes,13884.0,9.420678507518678e-06,1.918482227648642e-05,0.4910308316543576
T_BRBEO-1,sRLS,Ada Bayes,13884.0,0.0004142867455352358,2.3138127199680298e-05,17.904293727707188
T_BRBEO-1,RMLE,Persistent,13884.0,-0.0026811447284759387,0.00010844855624340144,-24.72184291253066
T_BRBEO-1,RMLE,AR Logit Default,13884.0,3.8372353761978856e-05,2.0820074765978716e-06,18.4297954148761
T_BRBEO-1,RMLE,AR Flx Logit,13884.0,1.258047355852376e-07,1.4560711363282436e-08,8.639701852456744
T_BRBEO-1,RMLE,RLS,13884.0,-0.0006691755577522849,0.00011779468949917571,-5.680658961457579
T_BRBEO-1,RMLE,sRLS,13884.0,0.00010034044806489482,2.1344887900176554e-05,4.700743097878844
T_BRBEO-1,RMLE,RMLE,0.0,1.0,1.0,0.0
T_BRBEO-1,RMLE,sRMLE,13884.0,1.3029768464138779e-07,1e-08,13.029299218855595
T_BRBEO-1,RMLE,Bayes,13884.0,0.00010976112657241349,5.17928096322785e-06,21.191585181143267
T_BRBEO-1,RMLE,Ada Bayes,13884.0,0.0005146271936001306,1.706264563371118e-05,30.159957090543564
T_BRBEO-1,sRMLE,Persistent,13884.0,-0.0026812750261605797,0.00010844693470721805,-24.723414006775517
T_BRBEO-1,sRMLE,AR Logit Default,13884.0,3.8242056077337466e-05,2.0806863755375733e-06,18.378876943370507
T_BRBEO-1,sRMLE,AR Flx Logit,13884.0,-4.492949056150195e-09,1.4156229027635465e-08,-0.31737175496002584
T_BRBEO-1,sRMLE,RLS,13884.0,-0.0006693058554369265,0.00011779531928929054,-5.68173468645322
T_BRBEO-1,sRMLE,sRLS,13884.0,0.00010021015038025342,2.1345122332465402e-05,4.694587359059186
T_BRBEO-1,sRMLE,RMLE,13884.0,-1.3029768464138779e-07,1e-08,-13.029299218855595
T_BRBEO-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
T_BRBEO-1,sRMLE,Bayes,13884.0,0.00010963082888777208,5.17874858059762e-06,21.1686045404578
T_BRBEO-1,sRMLE,Ada Bayes,13884.0,0.0005144968959154892,1.706061744768908e-05,30.15590547934002
T_BRBEO-1,Bayes,Persistent,13884.0,-0.0027909058550483518,0.00010758347200302873,-25.940837317193715
T_BRBEO-1,Bayes,AR Logit Default,13884.0,-7.138877281043463e-05,5.272379657534942e-06,-13.539655051463342
T_BRBEO-1,Bayes,AR Flx Logit,13884.0,-0.00010963532183682824,5.178907532365065e-06,-21.168822347039022
T_BRBEO-1,Bayes,RLS,13884.0,-0.0007789366843246986,0.00011740599933463779,-6.6343171272264305
T_BRBEO-1,Bayes,sRLS,13884.0,-9.420678507518678e-06,1.918482227648642e-05,-0.4910308316543576
T_BRBEO-1,Bayes,RMLE,13884.0,-0.00010976112657241349,5.17928096322785e-06,-21.191585181143267
T_BRBEO-1,Bayes,sRMLE,13884.0,-0.00010963082888777208,5.17874858059762e-06,-21.1686045404578
T_BRBEO-1,Bayes,Bayes,0.0,1.0,1.0,0.0
T_BRBEO-1,Bayes,Ada Bayes,13884.0,0.000404866067027717,1.4780063735685342e-05,27.391728053044833
T_BRBEO-1,Ada Bayes,Persistent,13884.0,-0.003195771922076069,0.00010547856884150139,-30.296740530353492
T_BRBEO-1,Ada Bayes,AR Logit Default,13884.0,-0.0004762548398381516,1.6337437030612362e-05,-29.150085623931425
T_BRBEO-1,Ada Bayes,AR Flx Logit,13884.0,-0.0005145013888645453,1.7060866037603843e-05,-30.155729423404992
T_BRBEO-1,Ada Bayes,RLS,13884.0,-0.0011838027513524157,0.00011675260524231132,-10.1390467152547
T_BRBEO-1,Ada Bayes,sRLS,13884.0,-0.0004142867455352358,2.3138127199680298e-05,-17.904293727707188
T_BRBEO-1,Ada Bayes,RMLE,13884.0,-0.0005146271936001306,1.706264563371118e-05,-30.159957090543564
T_BRBEO-1,Ada Bayes,sRMLE,13884.0,-0.0005144968959154892,1.706061744768908e-05,-30.15590547934002
T_BRBEO-1,Ada Bayes,Bayes,13884.0,-0.000404866067027717,1.4780063735685342e-05,-27.391728053044833
T_BRBEO-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
T_CGTHW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
T_CGTHW-1,Persistent,AR Logit Default,12670.0,0.0013249471723292884,9.761647258601737e-05,13.572451958288156
T_CGTHW-1,Persistent,AR Flx Logit,12670.0,0.0012745134125901273,0.00010671519881549161,11.942657927269016
T_CGTHW-1,Persistent,RLS,12670.0,-0.0005983289437002304,0.00020014493423824425,-2.98936035267409
T_CGTHW-1,Persistent,sRLS,12670.0,0.0009904707756927895,0.0001138809296674773,8.697081158093997
T_CGTHW-1,Persistent,RMLE,12669.0,0.0012723652735515396,0.00010673016066894714,11.920857692818261
T_CGTHW-1,Persistent,sRMLE,12669.0,0.001273593102450723,0.00010673317437886411,11.932024365599354
T_CGTHW-1,Persistent,Bayes,12670.0,0.0015272448727560832,0.00010371315527622756,14.725080896232004
T_CGTHW-1,Persistent,Ada Bayes,12669.0,0.0018490346006497717,0.00010067159042848948,18.36627013217125
T_CGTHW-1,AR Logit Default,Persistent,12670.0,-0.0013249471723292884,9.761647258601737e-05,-13.572451958288156
T_CGTHW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
T_CGTHW-1,AR Logit Default,AR Flx Logit,12670.0,-5.043375973916144e-05,1.8056625578651806e-05,-2.7929786325623795
T_CGTHW-1,AR Logit Default,RLS,12670.0,-0.0019232761160295191,0.0001606125017463807,-11.974162626197822
T_CGTHW-1,AR Logit Default,sRLS,12670.0,-0.00033447639663649936,3.2917796819597605e-05,-10.160558395418096
T_CGTHW-1,AR Logit Default,RMLE,12669.0,-5.2110771212238535e-05,1.8098725843396996e-05,-2.8791371833173613
T_CGTHW-1,AR Logit Default,sRMLE,12669.0,-5.088294231305491e-05,1.8050968688989965e-05,-2.8187370430264864
T_CGTHW-1,AR Logit Default,Bayes,12670.0,0.00020229770042679436,1.8555779159897037e-05,10.901709660990079
T_CGTHW-1,AR Logit Default,Ada Bayes,12669.0,0.0005245585558859934,2.3655475002785392e-05,22.174057082795446
T_CGTHW-1,AR Flx Logit,Persistent,12670.0,-0.0012745134125901273,0.00010671519881549161,-11.942657927269016
T_CGTHW-1,AR Flx Logit,AR Logit Default,12670.0,5.043375973916144e-05,1.8056625578651806e-05,2.7929786325623795
T_CGTHW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
T_CGTHW-1,AR Flx Logit,RLS,12670.0,-0.001872842356290358,0.0001583979907046533,-11.823183096976456
T_CGTHW-1,AR Flx Logit,sRLS,12670.0,-0.00028404263689733785,2.5285963634873305e-05,-11.232770540923815
T_CGTHW-1,AR Flx Logit,RMLE,12669.0,-1.6747159256020662e-06,2.931057448841683e-07,-5.7134664144088045
T_CGTHW-1,AR Flx Logit,sRMLE,12669.0,-4.4688702641846605e-07,1.440210860108457e-07,-3.102805300388046
T_CGTHW-1,AR Flx Logit,Bayes,12670.0,0.0002527314601659558,7.910616819473489e-06,31.947127780210472
T_CGTHW-1,AR Flx Logit,Ada Bayes,12669.0,0.0005749946111726299,1.5374594195241532e-05,37.39753455915501
T_CGTHW-1,RLS,Persistent,12670.0,0.0005983289437002304,0.00020014493423824425,2.98936035267409
T_CGTHW-1,RLS,AR Logit Default,12670.0,0.0019232761160295191,0.0001606125017463807,11.974162626197822
T_CGTHW-1,RLS,AR Flx Logit,12670.0,0.001872842356290358,0.0001583979907046533,11.823183096976456
T_CGTHW-1,RLS,RLS,0.0,1.0,1.0,0.0
T_CGTHW-1,RLS,sRLS,12670.0,0.0015887997193930199,0.00016233539042006344,9.786757002071797
T_CGTHW-1,RLS,RMLE,12669.0,0.0018713154693741007,0.0001584529309120293,11.809447783864716
T_CGTHW-1,RLS,sRMLE,12669.0,0.0018725432982732843,0.00015838948594092922,11.821929865625599
T_CGTHW-1,RLS,Bayes,12670.0,0.0021255738164563135,0.00015862304570957752,13.39962880638319
T_CGTHW-1,RLS,Ada Bayes,12669.0,0.0024479847964723324,0.00015960672850649587,15.336998660962474
T_CGTHW-1,sRLS,Persistent,12670.0,-0.0009904707756927895,0.0001138809296674773,-8.697081158093997
T_CGTHW-1,sRLS,AR Logit Default,12670.0,0.00033447639663649936,3.2917796819597605e-05,10.160558395418096
T_CGTHW-1,sRLS,AR Flx Logit,12670.0,0.00028404263689733785,2.5285963634873305e-05,11.232770540923815
T_CGTHW-1,sRLS,RLS,12670.0,-0.0015887997193930199,0.00016233539042006344,-9.786757002071797
T_CGTHW-1,sRLS,sRLS,0.0,1.0,1.0,0.0
T_CGTHW-1,sRLS,RMLE,12669.0,0.00028239291482408353,2.526145068866401e-05,11.178367111561993
T_CGTHW-1,sRLS,sRMLE,12669.0,0.00028362074372326705,2.529414336520647e-05,11.212459181315927
T_CGTHW-1,sRLS,Bayes,12670.0,0.0005367740970632937,2.6078936142207637e-05,20.58185620923263
T_CGTHW-1,sRLS,Ada Bayes,12669.0,0.0008590622419223156,2.8561473494431956e-05,30.07647127571234
T_CGTHW-1,RMLE,Persistent,12669.0,-0.0012723652735515396,0.00010673016066894714,-11.920857692818261
T_CGTHW-1,RMLE,AR Logit Default,12669.0,5.2110771212238535e-05,1.8098725843396996e-05,2.8791371833173613
T_CGTHW-1,RMLE,AR Flx Logit,12669.0,1.6747159256020662e-06,2.931057448841683e-07,5.7134664144088045
T_CGTHW-1,RMLE,RLS,12669.0,-0.0018713154693741007,0.0001584529309120293,-11.809447783864716
T_CGTHW-1,RMLE,sRLS,12669.0,-0.00028239291482408353,2.526145068866401e-05,-11.178367111561993
T_CGTHW-1,RMLE,RMLE,0.0,1.0,1.0,0.0
T_CGTHW-1,RMLE,sRMLE,12669.0,1.2278288991836001e-06,4.238822628318453e-07,2.8965128949284162
T_CGTHW-1,RMLE,Bayes,12669.0,0.0002544263425103237,7.966159512141078e-06,31.937133650047237
T_CGTHW-1,RMLE,Ada Bayes,12669.0,0.000576669327098232,1.5389849255988604e-05,37.46927978221791
T_CGTHW-1,sRMLE,Persistent,12669.0,-0.001273593102450723,0.00010673317437886411,-11.932024365599354
T_CGTHW-1,sRMLE,AR Logit Default,12669.0,5.088294231305491e-05,1.8050968688989965e-05,2.8187370430264864
T_CGTHW-1,sRMLE,AR Flx Logit,12669.0,4.4688702641846605e-07,1.440210860108457e-07,3.102805300388046
T_CGTHW-1,sRMLE,RLS,12669.0,-0.0018725432982732843,0.00015838948594092922,-11.821929865625599
T_CGTHW-1,sRMLE,sRLS,12669.0,-0.00028362074372326705,2.529414336520647e-05,-11.212459181315927
T_CGTHW-1,sRMLE,RMLE,12669.0,-1.2278288991836001e-06,4.238822628318453e-07,-2.8965128949284162
T_CGTHW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
T_CGTHW-1,sRMLE,Bayes,12669.0,0.00025319851361114005,7.903752677218422e-06,32.03396296880658
T_CGTHW-1,sRMLE,Ada Bayes,12669.0,0.0005754414981990484,1.5380770906691864e-05,37.4115699810741
T_CGTHW-1,Bayes,Persistent,12670.0,-0.0015272448727560832,0.00010371315527622756,-14.725080896232004
T_CGTHW-1,Bayes,AR Logit Default,12670.0,-0.00020229770042679436,1.8555779159897037e-05,-10.901709660990079
T_CGTHW-1,Bayes,AR Flx Logit,12670.0,-0.0002527314601659558,7.910616819473489e-06,-31.947127780210472
T_CGTHW-1,Bayes,RLS,12670.0,-0.0021255738164563135,0.00015862304570957752,-13.39962880638319
T_CGTHW-1,Bayes,sRLS,12670.0,-0.0005367740970632937,2.6078936142207637e-05,-20.58185620923263
T_CGTHW-1,Bayes,RMLE,12669.0,-0.0002544263425103237,7.966159512141078e-06,-31.937133650047237
T_CGTHW-1,Bayes,sRMLE,12669.0,-0.00025319851361114005,7.903752677218422e-06,-32.03396296880658
T_CGTHW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
T_CGTHW-1,Bayes,Ada Bayes,12669.0,0.00032224298458790826,1.3004373289077076e-05,24.778607888209834
T_CGTHW-1,Ada Bayes,Persistent,12669.0,-0.0018490346006497717,0.00010067159042848948,-18.36627013217125
T_CGTHW-1,Ada Bayes,AR Logit Default,12669.0,-0.0005245585558859934,2.3655475002785392e-05,-22.174057082795446
T_CGTHW-1,Ada Bayes,AR Flx Logit,12669.0,-0.0005749946111726299,1.5374594195241532e-05,-37.39753455915501
T_CGTHW-1,Ada Bayes,RLS,12669.0,-0.0024479847964723324,0.00015960672850649587,-15.336998660962474
T_CGTHW-1,Ada Bayes,sRLS,12669.0,-0.0008590622419223156,2.8561473494431956e-05,-30.07647127571234
T_CGTHW-1,Ada Bayes,RMLE,12669.0,-0.000576669327098232,1.5389849255988604e-05,-37.46927978221791
T_CGTHW-1,Ada Bayes,sRMLE,12669.0,-0.0005754414981990484,1.5380770906691864e-05,-37.4115699810741
T_CGTHW-1,Ada Bayes,Bayes,12669.0,-0.00032224298458790826,1.3004373289077076e-05,-24.778607888209834
T_CGTHW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
T_CLDCW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
T_CLDCW-1,Persistent,AR Logit Default,13925.0,0.0017970456126353898,8.591394354640265e-05,20.91605869112371
T_CLDCW-1,Persistent,AR Flx Logit,13925.0,0.0018131452568655245,8.820822937635566e-05,20.55454649250709
T_CLDCW-1,Persistent,RLS,13925.0,0.0002311330670092122,0.0001788143784580475,1.2925401728922854
T_CLDCW-1,Persistent,sRLS,13925.0,0.002053046738700365,9.169073056643745e-05,22.390191534943817
T_CLDCW-1,Persistent,RMLE,13924.0,0.0018124090184225843,8.822548728377783e-05,20.542181073231905
T_CLDCW-1,Persistent,sRMLE,13924.0,0.0018134357008054922,8.821934798732941e-05,20.55524804867988
T_CLDCW-1,Persistent,Bayes,13925.0,0.0019570404783088133,8.700071172559467e-05,22.493726401534218
T_CLDCW-1,Persistent,Ada Bayes,13924.0,0.002046715069938576,9.040633237529794e-05,22.638254632191657
T_CLDCW-1,AR Logit Default,Persistent,13925.0,-0.0017970456126353898,8.591394354640265e-05,-20.91605869112371
T_CLDCW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
T_CLDCW-1,AR Logit Default,AR Flx Logit,13925.0,1.609964423013468e-05,3.983955511144607e-06,4.040975380008698
T_CLDCW-1,AR Logit Default,RLS,13925.0,-0.0015659125456261777,0.0001381634715890501,-11.333359678541507
T_CLDCW-1,AR Logit Default,sRLS,13925.0,0.00025600112606497487,2.2071807344698096e-05,11.598141002282139
T_CLDCW-1,AR Logit Default,RMLE,13924.0,1.5046504984434637e-05,3.992908797009524e-06,3.7681713836600954
T_CLDCW-1,AR Logit Default,sRMLE,13924.0,1.607318736734293e-05,3.986387373398651e-06,4.03187364293562
T_CLDCW-1,AR Logit Default,Bayes,13925.0,0.00015999486567342316,8.196202262566868e-06,19.519908802460936
T_CLDCW-1,AR Logit Default,Ada Bayes,13924.0,0.0002493525565004264,1.4673204083689941e-05,16.99312575912981
T_CLDCW-1,AR Flx Logit,Persistent,13925.0,-0.0018131452568655245,8.820822937635566e-05,-20.55454649250709
T_CLDCW-1,AR Flx Logit,AR Logit Default,13925.0,-1.609964423013468e-05,3.983955511144607e-06,-4.040975380008698
T_CLDCW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
